N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.454	208.03	3.33	38	81.1	2.150270665	1.8335	0.604	5	4.516	0.374472921	15.43	294.0	309.43
0.385	654.00	3.00	31	11.0	4.333374925	0.1973	4.140	37	2.203	3.39229969	29.51	253.0	282.51
0.221	15.21	2.65	32	102.8	2.93328905	7.9385	1.716	17	2.001	2.394647085	1.72	164.0	165.72
0.590	271.00	0.81	41	39.5	4.170254772	8.8983	2.212	29	3.799	1.941218128	74.68	188.0	262.68
0.870	122.14	1.68	22	140.2	2.320432671	5.4993	1.074	40	2.785	2.428782913	20.19	10.0	30.19
0.537	538.85	1.16	99	7.4	4.398466563	5.4416	2.497	33	2.785	1.637734066	79.70	496.0	575.70
0.579	572.01	0.66	80	62.4	0.602889325	4.3372	1.835	33	2.319	2.961672743	10.49	494.0	504.49
0.733	329.74	0.34	75	48.9	2.875710696	8.1314	4.979	26	0.553	4.957763919	83.33	249.0	332.33
0.582	358.72	2.51	43	41.7	0.357232533	5.8915	3.898	25	3.100	0.635641039	69.96	182.0	251.96
0.777	197.01	3.37	78	185.5	1.134160193	9.1935	4.328	14	4.458	3.049659701	88.15	321.0	409.15
0.538	596.05	4.04	39	183.7	2.926529545	0.4837	0.749	15	0.112	4.523685022	96.69	125.0	221.69
0.283	40.60	4.77	52	161.0	2.246957233	8.4511	0.979	37	0.320	1.231192476	76.71	439.0	515.71
0.227	217.41	1.29	28	120.4	1.722441873	5.8270	1.311	8	1.098	2.540179099	98.02	352.0	450.02
0.167	282.77	3.20	28	54.6	0.84234124	7.3442	1.117	5	3.688	2.83602648	67.60	27.0	94.60
0.025	237.64	0.54	17	182.2	1.133678779	1.9079	4.526	36	1.227	3.701872425	9.96	169.0	178.96
0.016	519.62	4.83	82	66.5	1.194711001	6.6898	2.411	34	3.077	2.716841987	18.21	192.0	210.21
0.343	629.66	0.57	44	158.2	0.497649007	4.0114	3.701	14	1.146	1.097025469	0.05	359.0	359.05
0.548	173.29	3.62	29	21.0	0.207063553	1.7986	4.028	17	2.564	0.280055274	89.67	37.0	126.67
0.118	517.92	2.04	78	109.7	3.976519745	9.0439	4.993	24	0.869	2.189722231	26.86	327.0	353.86
0.677	94.76	2.17	9	127.6	3.268077477	5.3504	0.556	49	0.428	0.847965733	87.33	447.0	534.33
0.376	379.18	1.09	73	25.9	1.289301075	8.4476	3.937	21	4.131	3.295493033	64.10	279.0	343.10
0.534	413.47	4.36	92	93.7	2.008266887	5.1083	0.577	41	4.765	0.207885806	1.41	203.0	204.41
0.364	204.11	2.01	1	127.7	0.956352001	5.6601	3.923	23	1.103	3.036910942	85.80	401.0	486.80
0.185	611.41	1.15	38	109.0	1.8274671	8.6562	2.392	22	2.111	4.078521072	1.24	290.0	291.24
0.936	55.54	3.75	24	21.9	0.704500566	8.6311	3.777	29	4.716	2.687413109	30.08	289.0	319.08
0.104	668.23	1.21	27	75.0	2.347055012	7.6056	2.545	7	3.094	4.069806626	24.71	309.0	333.71
0.016	540.53	4.36	12	86.7	3.34948848	2.1696	4.900	45	3.044	4.269648516	33.97	455.0	488.97
0.161	450.19	4.03	19	29.0	1.694772108	7.0638	1.293	32	4.829	4.047501667	61.69	477.0	538.69
0.865	14.61	3.47	91	47.6	4.064499907	6.9075	3.218	35	1.327	2.936438287	83.04	29.0	112.04
0.860	259.26	2.77	57	147.4	3.457496582	3.8712	2.054	9	3.950	4.959933047	18.79	149.0	167.79
0.340	677.30	3.60	54	161.5	0.50279754	8.4044	0.828	47	1.344	3.956141108	6.61	115.0	121.61
0.810	226.75	0.49	26	69.2	4.139967539	2.4432	4.049	14	2.766	4.010382862	22.24	46.0	68.24
0.883	268.11	3.48	70	60.5	2.097345581	5.4995	0.653	14	3.059	0.691969423	74.12	195.0	269.12
0.042	578.96	4.24	42	29.8	0.515037795	0.4770	2.549	5	0.387	4.971450507	83.47	256.0	339.47
0.628	90.27	1.49	65	191.9	0.035486139	3.3100	0.179	15	0.997	2.245990035	50.24	311.0	361.24
0.592	728.37	0.79	91	161.7	4.464793316	9.5027	3.932	38	1.575	4.972789341	40.84	341.0	381.84
