N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.505	259.35	2.47	63	154.0	47.87501819	8.0100	1.892	41	3.935	3.175407995	1.19	24.0	95.75003638
0.063	297.08	0.89	91	91.0	400.2984913	5.0552	3.134	13	1.758	0.722428857	1.55	22.0	800.5969826
0.012	392.15	1.09	93	99.4	287.5612487	2.4449	1.466	26	1.992	0.086802284	0.31	76.0	575.1224973
0.751	365.60	2.80	83	90.8	361.1434745	9.0175	4.960	18	4.064	0.975453311	3.43	40.0	722.286949
0.989	480.05	4.76	59	90.6	10.270647	0.0932	4.690	18	4.835	3.734587017	2.16	29.0	20.54129399
0.372	708.60	1.51	6	168.6	327.7240633	2.1348	0.211	28	2.332	3.101372076	1.71	156.0	655.4481267
0.273	518.30	0.05	22	14.7	159.2073914	3.4933	3.430	36	2.045	0.812332562	3.29	15.0	318.4147828
0.620	199.00	4.98	89	130.7	273.0544343	9.2127	3.433	47	2.193	3.515165777	0.12	37.0	546.1088687
0.779	278.26	3.22	79	180.4	346.6422492	1.9712	1.738	35	1.264	1.111614138	0.06	13.0	693.2844984
0.675	535.43	2.32	94	169.4	124.5703296	5.7896	3.946	38	3.258	2.072919472	2.53	174.0	249.1406593
0.451	770.64	1.68	3	143.7	168.2269269	3.5442	3.016	13	4.603	0.110321031	3.42	129.0	336.4538537
0.488	703.77	2.00	19	120.3	189.1018422	5.5238	3.850	33	1.958	1.449298925	3.66	140.0	378.2036845
0.099	445.85	0.75	34	152.8	494.8722646	6.6337	2.013	35	3.438	1.258794055	2.47	191.0	989.7445292
0.832	26.33	2.75	37	126.1	452.2185715	8.4850	0.180	13	3.341	3.225084685	3.53	76.0	904.4371431
0.772	63.17	3.83	28	189.7	174.1549074	7.3624	3.859	18	0.724	1.682977427	4.76	199.0	348.3098149
0.014	746.55	3.19	29	71.2	11.08668408	6.6127	0.058	18	3.907	1.538179666	4.10	167.0	22.17336817
0.038	660.31	3.95	13	176.5	351.0510114	2.1839	4.168	41	0.726	0.25644432	0.48	200.0	702.1020229
0.147	577.70	2.55	63	171.1	20.25079536	2.6904	0.262	23	2.591	1.43371957	4.42	20.0	40.50159073
0.988	269.53	1.94	78	41.7	196.7836909	2.3577	1.466	42	0.201	3.730436789	0.47	117.0	393.5673819
0.672	630.84	3.13	12	8.5	253.3290045	2.0267	1.855	41	3.360	3.385769997	1.02	49.0	506.6580091
0.134	259.87	3.16	93	198.9	315.8264023	1.4704	0.031	41	4.110	3.816457475	2.84	108.0	631.6528046
0.329	54.34	0.50	61	163.9	303.112102	6.8695	2.383	41	3.224	0.516853244	4.09	168.0	606.224204
0.338	414.61	4.12	55	186.6	313.2381579	9.9558	0.166	8	2.142	3.056500896	1.88	124.0	626.4763158
0.705	244.57	3.27	35	163.2	247.4906353	5.1699	2.677	23	0.571	2.986584206	0.01	113.0	494.9812706
0.423	743.58	0.27	33	119.2	282.1493233	7.6087	2.983	16	4.451	3.809397114	0.88	56.0	564.2986467
0.637	583.97	3.57	30	189.8	317.6928118	2.9988	3.797	49	4.012	3.04106138	4.05	10.0	635.3856236
0.033	609.07	3.10	36	89.2	407.7335597	0.3002	4.603	25	3.635	2.936353853	2.07	150.0	815.4671194
0.649	732.08	3.28	55	68.9	73.33001884	0.4668	1.495	15	2.452	3.344199073	2.61	155.0	146.6600377
0.291	88.29	3.38	22	94.0	220.8432591	4.2053	3.066	6	1.613	1.934889564	1.87	126.0	441.6865183
0.309	777.07	2.75	76	36.5	283.0157416	4.1964	4.463	17	1.780	3.09762787	0.52	104.0	566.0314833
0.404	363.81	4.20	34	29.2	399.3587592	5.7579	4.485	37	2.741	3.659886788	0.29	78.0	798.7175184
0.162	651.63	2.11	86	97.2	244.8374126	2.5495	3.035	12	1.994	1.542677224	2.85	125.0	489.6748253
0.668	50.39	0.55	41	83.5	155.9951841	6.1016	4.636	15	4.712	4.209188098	0.16	134.0	311.9903682
0.710	248.10	2.34	45	105.6	247.3425974	5.3446	4.711	42	1.145	3.86864893	2.00	119.0	494.6851947
0.330	146.14	3.07	54	80.4	205.4207676	0.0527	4.273	19	2.086	2.842193455	1.12	29.0	410.8415352
0.364	159.30	4.11	81	75.9	173.9246504	1.9290	2.939	29	3.927	1.835288694	1.01	150.0	347.8493009
0.864	32.72	3.28	27	148.5	468.2488284	8.4606	3.153	11	3.977	4.98886789	1.92	160.0	936.4976569
0.695	469.74	3.41	30	51.9	165.9371681	8.7563	0.890	48	4.982	2.122623049	1.34	120.0	331.8743362
0.982	500.54	2.87	48	16.6	268.6947406	5.8211	1.372	25	4.823	1.248235791	0.43	93.0	537.3894811
0.796	105.39	4.35	67	97.3	101.8979953	4.7558	4.081	44	0.130	1.503530789	4.87	185.0	203.7959906
0.076	672.83	3.58	89	14.9	212.9394215	2.2778	0.212	32	3.324	2.829670044	4.48	27.0	425.878843
0.424	732.70	1.05	86	102.0	416.6468871	3.7770	0.306	39	4.263	1.198789384	2.33	197.0	833.2937742
0.705	247.06	1.11	34	94.2	456.7514003	8.0684	3.331	41	3.969	3.744611134	1.73	145.0	913.5028007
0.765	611.39	2.97	42	137.0	427.4288812	6.7830	2.413	48	3.180	1.976530052	0.48	10.0	854.8577624
0.477	517.66	2.13	59	85.6	367.8788869	2.8136	2.056	29	4.613	1.969450281	0.78	19.0	735.7577737
0.831	461.00	3.59	19	199.4	370.4341749	9.3549	3.054	17	4.129	2.140218796	0.22	187.0	740.8683498
0.480	233.53	1.24	30	12.1	311.8527651	3.4596	4.292	19	0.167	2.078019947	4.92	110.0	623.7055302
0.965	273.76	2.49	68	139.1	158.9335085	2.9921	4.643	13	3.003	2.610187612	2.54	187.0	317.8670169
0.487	489.90	1.51	33	92.6	3.102919574	4.8757	2.641	38	2.851	2.324320853	4.27	194.0	6.205839148
0.704	579.02	1.72	74	185.9	365.2772154	1.7996	1.775	5	0.567	0.336914651	0.05	176.0	730.5544309
0.236	264.37	4.80	24	66.0	12.53093874	4.7286	1.308	31	4.308	0.046320746	4.10	134.0	25.06187747
0.743	562.59	3.30	29	173.7	341.9769098	2.5555	0.755	28	4.218	4.918116126	2.61	133.0	683.9538195
0.395	2.52	0.66	81	165.9	485.8942624	2.5116	1.144	36	0.400	1.272349893	1.83	119.0	971.7885249
0.689	730.38	1.57	7	105.5	8.297535447	5.3161	4.360	11	2.855	0.317069377	4.04	11.0	16.59507089
0.266	374.44	4.30	25	59.7	357.51318	7.5993	0.969	30	2.800	1.222055299	1.21	117.0	715.02636
0.951	318.44	4.21	43	182.7	196.4423299	2.1037	0.206	47	4.503	0.519570453	3.68	119.0	392.8846599
0.187	402.52	0.80	43	160.9	78.63257022	8.3709	3.855	37	0.481	0.371529828	3.19	129.0	157.2651404
0.587	788.56	3.13	60	132.9	211.2961862	3.3586	0.729	16	1.209	4.024916319	2.42	57.0	422.5923725
0.156	669.47	3.60	81	76.7	303.9793115	3.3844	1.672	49	3.191	4.134246997	0.01	137.0	607.9586231
0.175	566.68	3.76	65	170.2	86.35069187	3.7914	4.873	16	2.663	1.584932812	4.25	81.0	172.7013837
0.148	75.11	1.53	72	153.5	351.3794956	0.5857	3.709	8	2.581	0.639839391	2.50	114.0	702.7589911
0.964	75.88	2.20	23	184.5	275.4608623	9.5208	4.278	37	4.188	4.110400455	2.73	52.0	550.9217247
0.337	175.13	1.31	17	14.5	441.0876629	1.4289	4.280	47	4.655	2.970529798	0.41	171.0	882.1753258
0.304	605.21	2.39	55	86.7	3.811718678	7.4468	4.418	17	2.797	3.242076448	3.12	66.0	7.623437357
0.521	639.39	1.96	36	185.0	479.8481877	7.5045	4.580	33	2.994	3.150055583	3.42	1.0	959.6963754
0.327	565.89	0.06	97	155.0	390.2267568	8.9098	4.877	48	1.328	4.973017656	3.20	1.0	780.4535137
0.402	332.32	4.28	51	182.2	312.2514725	9.2812	4.615	7	1.998	0.579653632	2.78	172.0	624.5029449
0.977	694.21	2.88	77	99.0	141.6446302	3.8130	2.844	48	2.283	4.539644802	0.48	60.0	283.2892604
0.782	321.38	0.17	12	173.1	66.96173171	8.6862	1.737	27	4.681	2.507706327	0.85	112.0	133.9234634
0.689	476.01	1.43	91	94.5	24.95829721	5.1405	1.161	15	1.330	1.18613813	3.09	143.0	49.91659442
0.418	273.59	3.87	94	97.6	407.2562723	3.2183	2.572	40	3.581	0.906824655	3.59	192.0	814.5125447
0.348	553.71	0.03	6	53.4	251.4732358	0.8743	1.667	48	0.566	3.068623874	1.15	116.0	502.9464717
0.061	537.90	4.86	51	6.6	423.7712993	7.6047	4.354	39	0.776	1.637807413	2.29	95.0	847.5425986
0.574	365.78	3.13	2	87.6	37.02537882	2.0034	0.885	21	0.015	0.352907553	3.16	96.0	74.05075765
0.010	744.59	1.01	82	52.4	29.96106454	8.5434	1.973	5	1.159	1.945217926	1.97	187.0	59.92212909
0.385	690.48	1.41	20	15.1	249.864967	2.9061	0.121	7	4.741	2.385769659	4.87	163.0	499.7299341
0.980	781.63	2.63	33	156.6	31.46656714	3.8772	4.026	10	0.424	2.329817171	0.05	121.0	62.93313427
0.518	140.31	1.57	11	126.1	377.621664	4.8970	4.704	35	0.087	0.187634787	4.09	93.0	755.243328
