FSC.H	SSC.H	FL1.H	FL2.H	FL3.H	FL4.H	Y
237	111	566.8928833	134.3571472	564.3713989	0	5
519	263	372.4285583	302.8928528	388.5432739	299.4931946	4
159	85	507.9642944	141.4285736	729.1334229	198.5886688	5
197	158	0	225.1071472	0	303.7869873	3
108	29	8.25	153.2142792	0	174.9727173	3
106	38	0	124.9285736	0	158.8709412	3
397	92	608.1428833	109.6071396	590.1923218	185.7072449	5
301	172	210.9642792	89.57142639	132.7932739	322.035675	2
372	67	556.2857056	11.78571415	575.4375	0	5
154	182	23.5714283	96.64286041	99.59495544	256.5550842	3
76	41	0	54.2142868	50.41225815	176.0461731	3
322	84	42.42856979	517.3928833	576.6670532	663.3934937	1
144	255	0	0	147.5480804	181.4134369	5
69	71	0	15.3214283	0	0	3
105	56	0	0	13.52523994	269.4365234	3
401	121	550.3928833	0	593.8809814	67.62749481	5
249	104	91.92857361	240.4285736	570.5192261	595.7659912	1
225	97	67.17857361	91.92857361	51.64182663	122.373558	3
129	208	137.8928528	198	209.0264435	229.7187805	2
372	98	124.9285736	0	120.4975967	195.3683167	3
243	54	110.7857132	121.3928604	20.90264511	227.5718842	3
397	108	595.1785889	111.9642868	629.5384521	240.4533081	5
150	107	18.8571434	0	11.06610584	0	3
395	109	146.1428528	165	210.256012	149.2098694	5
64	25	0	121.3928604	54.10095978	242.6002045	3
165	81	206.25	76.60713959	168.4507141	300.5666199	3
69	116	68.35713959	0	0	0	3
260	157	20.0357151	141.4285736	200.4194641	579.6642456	2
413	106	543.3214111	54.2142868	625.8497314	288.758667	5
243	134	144.9642792	163.8214264	168.4507141	228.6453247	2
237	126	36.5357132	693	668.8846436	689.1563721	1
330	91	535.0714111	28.2857151	559.453125	225.4249725	5
403	118	573.9642944	0	631.9976196	16.10178375	5
65	94	426.6428528	146.1428528	620.9315186	194.2948608	5
214	248	203.8928528	267.5357056	142.6298065	255.4816437	4
117	72	47.1428566	0	116.8088913	235.0860443	3
252	129	169.7142792	70.7142868	200.4194641	330.623291	2
484	99	63.6428566	49.5	210.256012	218.9842529	5
160	78	525.6428833	170.8928528	676.2620239	238.3063965	5
234	84	142.6071472	235.7142792	137.7115326	242.6002045	2
174	125	114.3214264	63.6428566	152.4663391	288.758667	3
145	60	0	45.9642868	0	42.93809128	3
165	60	0	102.5357132	70.08533478	224.3515167	3
400	73	106.0714264	22.3928566	153.6959076	227.5718842	3
214	124	54.2142868	434.8928528	552.0757446	638.7041016	1
590	264	373.6071472	348.8571472	228.6995239	355.3126831	1
125	78	101.3571396	190.9285736	195.5012054	264.0692444	3
69	254	0	47.1428566	0	183.5603333	5
159	56	0	0	27.05047989	206.102829	3
95	183	111.9642868	150.8571472	0	209.3231964	5
128	31	0	24.75	204.1081696	301.6400757	3
426	119	621.1071167	100.1785736	611.0949707	0	5
116	30	143.7857208	141.4285736	393.4615479	44.01154327	5
82	91	0	89.57142639	0	210.396637	3
144	193	286.3928528	314.6785583	200.4194641	356.3861389	1
294	162	173.25	286.3928528	268.0456848	433.6747131	1
126	158	0	42.42856979	18.44351006	252.2612762	3
242	99	0	195.6428528	94.67668152	218.9842529	3
405	110	100.1785736	170.8928528	89.75841522	578.5907593	1
113	43	0	114.3214264	106.9723587	166.3851013	3
115	96	22.3928566	31.8214283	0	217.9108124	3
72	106	0	0	60.24879837	173.8992615	3
297	143	0	109.6071396	207.796875	218.9842529	5
85	345	143.7857208	116.6785736	132.7932739	39.71773529	5
209	103	75.42857361	81.32142639	223.78125	23.61594963	5
293	149	0	216.8571472	249.6021576	236.1595001	2
69	38	0	0	0	106.2717743	3
247	39	0	0	131.5637054	212.5435486	3
254	98	66	89.57142639	66.39663696	293.0524597	3
223	197	126.1071396	239.25	141.400238	193.221405	5
183	138	37.7142868	133.1785736	108.2019196	280.171051	3
125	113	74.25	0	28.28004837	280.171051	3
92	82	0	0	0	228.6453247	3
126	41	50.67856979	156.75	87.29927826	197.515213	3
273	87	0	45.9642868	158.6141815	210.396637	3
158	110	193.2857208	227.4642792	270.5048218	349.9454346	2
471	105	536.25	0	661.5072021	136.3284302	5
83	130	69.5357132	96.64286041	173.368988	249.0409241	3
125	186	73.07142639	124.9285736	76.23316956	134.1815338	5
342	81	62.4642868	759	625.8497314	766.4448853	1
274	388	0	84.85713959	188.1237946	62.26023102	5
101	86	0	110.7857132	0	311.3011475	3
223	132	225.1071472	331.1785583	239.765625	411.1322021	1
130	70	0	0	57.78966522	217.9108124	3
158	103	482.0357056	208.6071472	630.7680054	333.8436584	1
267	139	101.3571396	144.9642792	59.01922989	353.165802	2
144	188	84.85713959	54.2142868	0	191.0745087	3
119	55	0	0	55.33052826	250.1143799	3
203	74	10.60714245	0	44.26442337	280.171051	3
60	46	0	8.25	88.52884674	240.4533081	3
137	120	540.9642944	175.6071472	666.4254761	311.3011475	5
61	29	0	0	0	192.1479492	3
255	121	630.5357056	0	689.7872314	310.2276917	5
348	69	516.2142944	0	544.6983032	256.5550842	5
174	88	20.0357151	0	186.8942261	290.9055481	3
407	120	622.2857056	50.67856979	652.9002686	2.146904469	5
214	137	167.3571472	161.4642792	134.0228424	419.7198181	2
370	94	578.6785889	0	623.390625	258.7019958	5
153	68	120.2142868	137.8928528	181.9759674	327.4029236	3
481	173	172.0714264	146.1428528	0	283.3913879	2
413	69	601.0714111	110.7857132	624.6201782	207.1762848	5
190	129	7.071428776	189.75	168.4507141	279.0975952	3
144	74	78.9642868	533.8928833	624.6201782	609.7208862	1
129	210	129.6428528	7.071428776	0	247.9674683	5
226	132	120.2142868	157.9285736	12.29567337	196.4417572	5
267	135	156.75	16.5	266.8161011	0	5
177	79	0	624.6428833	745.1177979	693.4501343	1
134	187	286.3928528	220.3928528	205.337738	252.2612762	2
83	45	0	122.5714264	146.318512	210.396637	3
64	61	0	0	100.8245163	169.6054535	3
366	155	656.4642944	108.4285736	597.5697021	314.5215149	4
63	78	0	40.07143021	204.1081696	318.8153076	3
272	157	0	22.3928566	226.240387	171.7523651	5
81	28	51.8571434	40.07143021	127.875	240.4533081	3
111	93	24.75	0	137.7115326	304.8604431	3
359	86	577.5	56.57143021	582.8148804	220.0577087	5
201	88	491.4642944	88.39286041	569.2896729	250.1143799	5
291	145	25.9285717	632.8928833	586.5036011	695.5970459	1
88	41	16.5	0	114.349762	259.7754517	3
111	104	81.32142639	113.1428604	156.1550446	262.9957886	3
123	117	0	5.892857075	0	221.1311646	3
239	112	34.17856979	214.5	60.24879837	297.346283	3
195	118	564.5357056	267.5357056	707.0012207	153.5036774	5
426	207	198	262.8214417	375.0180359	269.4365234	4
363	88	585.75	206.25	616.0132446	0	5
313	97	0	122.5714264	175.828125	0	3
424	83	602.25	91.92857361	640.6045532	214.6904449	5
220	114	0	717.75	743.8882446	740.6820679	1
134	47	0	109.6071396	72.54447174	281.2444763	3
182	100	3.535714388	0	0	200.7355652	3
149	234	368.8928528	354.75	223.78125	370.3410339	1
450	133	129.6428528	169.7142792	93.44711304	76.21511078	5
189	91	0	12.96428585	0	152.4302216	3
67	54	57.75	38.8928566	73.77404022	244.7471161	3
317	73	73.07142639	134.3571472	231.1586609	61.18677902	5
65	145	0	71.89286041	159.84375	303.7869873	3
166	115	45.9642868	657.6428833	634.4567261	676.2749023	1
205	78	537.4285889	87.2142868	681.1802979	135.2549896	5
264	91	63.6428566	61.2857132	0	326.3294983	3
111	143	144.9642792	322.9285583	115.5793304	273.7303162	2
158	56	524.4642944	122.5714264	687.328125	0	5
70	22	0	84.85713959	0	187.8541412	3
278	203	43.6071434	53.0357132	70.08533478	313.4480591	2
268	107	78.9642868	60.1071434	46.72355652	287.6852112	3
253	175	37.7142868	128.4642792	173.368988	231.8656921	2
366	63	135.5357208	696.5357056	580.3557739	731.0209961	1
227	124	102.5357132	174.4285736	8.606970787	260.8489075	3
264	137	538.6071167	253.3928528	691.0168457	332.7702026	1
73	29	0	115.5	67.62620544	253.3347321	3
334	87	155.5714264	190.9285736	73.77404022	174.9727173	5
265	89	139.0714264	5.892857075	73.77404022	173.8992615	3
1023	1023	703.6071167	713.0357056	895.125	780.3997803	1
411	110	603.4285889	264	607.40625	60.11332703	5
77	8	0	110.7857132	145.0889435	0	3
99	68	1.178571463	0	0	0	3
208	104	578.6785889	100.1785736	569.2896729	232.9391327	5
121	56	513.8571167	44.7857132	738.9699707	285.5382996	5
114	44	0	99	68.8557663	139.5487976	3
369	99	102.5357132	179.1428528	0	0	5
218	107	20.0357151	220.3928528	195.5012054	255.4816437	3
296	140	30.6428566	175.6071472	59.01922989	325.2560425	2
349	109	41.25	0	205.337738	135.2549896	3
290	75	17.6785717	22.3928566	0	179.2665253	3
224	140	75.42857361	216.8571472	172.1394196	0	5
60	50	0	0	93.44711304	217.9108124	3
141	32	499.7142944	45.9642868	672.5733032	186.7806854	5
344	119	0	93.10713959	105.7427902	165.3116455	3
89	23	23.5714283	54.2142868	86.06970978	110.5655823	3
234	60	29.4642849	58.92856979	300.0144348	264.0692444	3
537	140	610.5	269.8928528	641.8341064	280.171051	1
285	256	331.1785583	350.0357056	173.368988	430.4543457	1
121	58	114.3214264	0	170.9098511	92.31689453	3
403	115	610.5	73.07142639	597.5697021	260.8489075	5
172	100	128.4642792	555.1071167	665.1959229	710.6253662	1
314	70	0	144.9642792	188.1237946	0	3
176	77	70.7142868	76.60713959	0	178.1930695	3
153	93	102.5357132	115.5	12.29567337	191.0745087	3
255	134	81.32142639	137.8928528	97.13581848	309.1542358	2
327	84	0	104.8928604	92.21754456	216.8373566	3
260	137	129.6428528	167.3571472	0	436.8950806	2
155	118	77.7857132	0	33.19831848	42.93809128	3
71	68	0	95.4642868	0	246.8940125	3
332	96	48.32143021	8.25	94.67668152	147.0629578	3
269	92	120.2142868	218.0357208	110.6610565	471.2455444	2
293	146	40.07143021	57.75	216.4038391	312.3746033	2
314	65	0	543.3214111	516.4182739	648.3651733	1
146	49	63.6428566	0	79.921875	227.5718842	3
311	70	543.3214111	33	647.9819946	195.3683167	5
199	97	18.8571434	103.7142868	46.72355652	96.61070251	3
303	68	152.0357208	319.3928528	564.3713989	473.3924561	1
92	134	88.39286041	0	0	0	3
465	89	609.3214111	0	466.006012	261.9223633	5
71	12	43.6071434	0	164.7620239	142.7691498	3
284	108	71.89286041	601.0714111	575.4375	645.1447754	1
129	91	68.35713959	168.5357208	0	41.86463928	3
167	75	62.4642868	82.5	0	284.4648438	3
144	74	559.8214111	73.07142639	709.4603271	55.81951904	5
282	137	1.178571463	201.5357208	185.6646576	267.2896118	2
311	69	563.3571167	0	602.4879761	183.5603333	5
445	153	155.5714264	181.5	127.875	351.0188904	2
125	66	0	50.67856979	47.953125	170.6789093	3
382	134	56.57143021	0	271.734375	289.8321228	2
68	32	24.75	58.92856979	0	264.0692444	3
399	88	588.1071167	0	695.9351196	67.62749481	5
98	159	104.8928604	234.5357208	79.921875	9.66106987	5
100	46	90.75	0	56.56009674	0	3
470	132	555.1071167	109.6071396	472.1538391	38.64427948	5
454	316	510.3214417	628.1785889	779.5456543	675.2014771	1
195	86	552.75	177.9642792	652.9002686	258.7019958	5
207	265	275.7857056	401.8928528	247.1430359	402.5445862	1
348	95	103.7142868	0	46.72355652	203.9559326	3
82	112	0	0	71.31490326	165.3116455	3
170	232	380.6785583	334.7142944	174.5985565	331.6967468	4
265	151	0	548.0357056	681.1802979	703.1112061	1
108	55	0	146.1428528	148.7776489	230.7922363	3
160	58	0	0	169.6802826	140.6222382	3
403	77	590.4642944	135.5357208	623.390625	170.6789093	5
167	77	517.3928833	0	568.0601196	33.2770195	5
81	29	49.5	134.3571472	66.39663696	280.171051	3
384	93	614.0357056	35.3571434	572.9783936	212.5435486	5
100	95	157.9285736	0	195.5012054	188.927597	3
83	34	0	80.14286041	0	152.4302216	3
191	233	364.1785583	284.0357056	284.0300598	262.9957886	4
234	138	47.1428566	113.1428604	140.1706696	337.0639954	2
159	79	141.4285736	0	75.0036087	125.5939102	3
236	75	96.64286041	17.6785717	136.4819641	212.5435486	3
207	195	300.5357056	155.5714264	172.1394196	352.0923462	2
138	68	0	87.2142868	132.7932739	69.7743988	3
179	148	33	259.2857056	248.3725891	0	5
91	170	169.7142792	246.3214264	0	199.6621246	2
82	135	16.5	0	0	200.7355652	3
61	30	67.17857361	97.82142639	25.82091331	276.9506836	3
90	143	123.75	0	121.7271652	172.8258057	3
83	187	22.3928566	186.2142792	140.1706696	178.1930695	5
65	99	17.6785717	165	150.0072174	330.623291	3
394	230	117.8571396	33	148.7776489	249.0409241	5
450	125	190.9285736	25.9285717	0	380.0021057	2
158	77	94.2857132	198	179.5168304	145.989502	3
327	111	57.75	0	315.9988098	217.9108124	5
255	156	0	192.1071472	84.8401413	279.0975952	2
209	126	198	497.3571472	612.3245239	707.4050293	1
90	39	0	94.2857132	0	243.6736603	3
85	25	0	99	130.334137	256.5550842	3
231	112	148.5	166.1785736	75.0036087	275.8772278	3
87	187	48.32143021	0	34.42788315	225.4249725	3
206	95	532.7142944	111.9642868	608.6358032	252.2612762	5
280	106	73.07142639	97.82142639	49.18269348	329.5498352	3
87	79	43.6071434	0	119.2680283	287.6852112	3
283	247	272.25	280.5	211.4855804	329.5498352	4
219	120	89.57142639	205.0714264	68.8557663	255.4816437	3
71	47	116.6785736	189.75	231.1586609	188.927597	3
461	169	58.92856979	78.9642868	125.415863	290.9055481	2
320	81	53.0357132	24.75	87.29927826	206.102829	3
182	87	555.1071167	146.1428528	732.8221436	183.5603333	5
336	71	188.5714264	423.1071472	561.9122314	410.0587769	1
110	40	115.5	61.2857132	222.5516815	190.0010529	3
379	244	0	251.0357208	211.4855804	544.2402954	1
368	95	576.3214111	116.6785736	635.6862793	193.221405	5
206	90	90.75	206.25	127.875	234.0125885	3
441	92	133.1785736	45.9642868	76.23316956	46.15844727	5
112	43	0	207.4285736	0	264.0692444	3
536	109	614.0357056	0	607.40625	198.5886688	5
457	128	604.6071167	249.8571472	686.0985718	215.7639008	5
91	40	0	0	0	259.7754517	3
420	111	0	176.7857208	190.5829315	166.3851013	5
126	201	97.82142639	0	170.9098511	293.0524597	2
387	106	0	662.3571167	643.0637207	718.1395874	1
134	66	539.7857056	63.6428566	645.5228271	0	5
345	81	596.3571167	47.1428566	602.4879761	161.0178375	5
183	34	64.82142639	94.2857132	3.688701868	269.4365234	3
272	166	238.0714264	254.5714264	295.0961609	301.6400757	4
157	80	33	113.1428604	90.9879837	345.6516113	3
406	80	616.3928833	0	638.1454468	128.81427	5
240	143	97.82142639	0	108.2019196	88.02308655	5
156	56	0	80.14286041	0	33.2770195	3
336	100	88.39286041	604.6071167	501.6634521	711.6988525	1
124	408	308.7857056	321.75	311.0805359	243.6736603	4
132	58	466.7142944	77.7857132	661.5072021	214.6904449	5
99	200	240.4285736	167.3571472	153.6959076	288.758667	2
296	152	134.3571472	201.5357208	25.82091331	253.3347321	2
241	104	544.5	110.7857132	649.2115479	55.81951904	5
74	40	37.7142868	53.0357132	135.2524109	288.758667	3
96	351	84.85713959	159.1071472	157.384613	281.2444763	5
382	105	642.3214111	48.32143021	725.4447021	0	5
75	279	0	0	65.16706848	220.0577087	5
375	144	104.8928604	0	104.5132217	82.65582275	5
317	99	634.0714111	2.357142925	703.3125	0	5
320	89	168.5357208	188.5714264	0	193.221405	5
161	263	189.75	367.7142944	259.4386902	377.8551941	4
226	115	0	109.6071396	119.2680283	276.9506836	3
122	279	165	423.1071472	264.3569641	320.9622192	4
97	65	200.3571472	220.3928528	291.4074402	273.7303162	3
112	70	12.96428585	104.8928604	20.90264511	314.5215149	3
105	217	144.9642792	221.5714264	87.29927826	0	5
175	202	304.0714417	268.7142944	282.8004761	308.0808105	4
67	66	0	27.1071434	0	231.8656921	3
200	72	108.4285736	107.25	92.21754456	252.2612762	3
303	127	579.8571167	67.17857361	580.3557739	284.4648438	5
85	130	157.9285736	166.1785736	159.84375	253.3347321	3
174	78	4.714285851	115.5	0	293.0524597	3
175	105	101.3571396	42.42856979	172.1394196	30.05666351	3
218	117	74.25	103.7142868	66.39663696	262.9957886	3
330	70	591.6428833	0	676.2620239	180.3399811	5
455	89	166.1785736	239.25	122.9567337	262.9957886	2
355	134	71.89286041	609.3214111	719.296875	724.5802612	1
138	17	57.75	0	78.69230652	202.8824768	3
77	74	31.8214283	11.78571415	1.229567289	0	3
217	104	111.9642868	108.4285736	76.23316956	231.8656921	3
169	41	0	136.7142792	0	202.8824768	3
98	151	0	161.4642792	40.57572174	0	3
123	228	0	0	136.4819641	165.3116455	5
181	113	33	11.78571415	77.46273804	289.8321228	3
208	96	83.67857361	0	34.42788315	345.6516113	3
182	62	599.8928833	3.535714388	777.0865479	34.3504715	5
327	126	0	0	201.6490326	200.7355652	3
180	93	586.9285889	55.3928566	688.5576782	179.2665253	5
210	92	114.3214264	168.5357208	146.318512	177.1196289	5
241	143	69.5357132	57.75	161.0733185	255.4816437	3
424	129	107.25	726	542.2391968	784.6936035	1
494	149	624.6428833	0	688.5576782	198.5886688	5
195	114	22.3928566	57.75	46.72355652	309.1542358	3
205	118	63.6428566	122.5714264	56.56009674	100.9045105	3
283	144	97.82142639	147.3214264	173.368988	354.2392578	2
209	107	0	200.3571472	0	236.1595001	3
170	101	108.4285736	48.32143021	131.5637054	260.8489075	3
275	132	76.60713959	298.1785583	0	340.2843628	2
136	124	9.428571701	120.2142868	3.688701868	279.0975952	3
124	92	0	0	0	202.8824768	3
261	290	381.8571472	364.1785583	231.1586609	363.9003296	4
138	64	0	163.8214264	72.54447174	284.4648438	3
177	88	571.6071167	67.17857361	640.6045532	249.0409241	5
245	131	81.32142639	0	742.6586304	133.108078	5
365	142	591.6428833	129.6428528	603.7175293	283.3913879	5
292	169	238.0714264	222.75	97.13581848	188.927597	5
172	95	0	83.67857361	122.9567337	274.803772	3
72	81	12.96428585	75.42857361	0	183.5603333	3
289	92	148.5	172.0714264	225.0108185	209.3231964	5
79	94	16.5	0	86.06970978	163.1647491	3
137	60	0	106.0714264	92.21754456	173.8992615	3
98	119	40.07143021	95.4642868	0	281.2444763	3
469	107	650.5714111	47.1428566	682.4098511	151.3567657	5
213	92	45.9642868	228.6428528	233.6177826	275.8772278	2
136	41	64.82142639	20.0357151	73.77404022	85.87618256	3
238	146	94.2857132	172.0714264	67.62620544	285.5382996	2
102	14	0	168.5357208	0	220.0577087	3
126	108	31.8214283	0	154.9254761	287.6852112	3
92	22	121.3928604	50.67856979	162.302887	161.0178375	3
109	49	0	149.6785736	0	122.373558	3
83	41	104.8928604	23.5714283	0	275.8772278	3
196	296	252.2142792	324.1071472	216.4038391	230.7922363	4
73	49	0	194.4642792	87.29927826	11.80797482	3
101	73	0	109.6071396	172.1394196	11.80797482	3
213	107	77.7857132	192.1071472	0	254.4081879	3
381	121	78.9642868	63.6428566	127.875	89.09653473	5
98	33	29.4642849	0	22.13221169	247.9674683	3
313	119	167.3571472	70.7142868	108.2019196	316.6684265	2
122	35	0	100.1785736	0	245.8205719	3
271	105	129.6428528	89.57142639	0	282.3179321	3
314	113	80.14286041	101.3571396	213.9447174	260.8489075	2
480	97	41.25	736.6071167	515.1887207	758.9307251	1
181	72	130.8214264	200.3571472	126.6454315	227.5718842	3
258	112	96.64286041	258.1071472	116.8088913	229.7187805	2
201	92	109.6071396	134.3571472	242.224762	310.2276917	3
379	87	0	180.3214264	0	235.0860443	3
249	122	102.5357132	61.2857132	140.1706696	211.4700928	3
129	195	73.07142639	76.60713959	0	19.32213974	5
72	79	0	135.5357208	0	166.3851013	3
72	53	0	12.96428585	0	254.4081879	3
479	120	150.8571472	15.3214283	191.8125	196.4417572	5
307	139	239.25	318.2142944	276.6526489	421.8667297	1
72	33	17.6785717	0	0	124.520462	3
237	103	43.6071434	473.7857056	638.1454468	674.1279907	1
185	77	122.5714264	489.1071472	693.4759521	660.1731567	1
69	81	0	2.357142925	151.2367859	236.1595001	3
76	29	0	90.75	0	239.3798523	3
511	122	634.0714111	100.1785736	660.2776489	308.0808105	4
88	14	0	7.071428776	158.6141815	294.1259155	3
