N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.341	642.17	3.04	31	0.8	209.9034454	8.4000	2.187	48	1.513	1.511803717	4.92	53.0	69.96781513
0.778	720.49	1.19	99	62.3	63.53074878	2.2032	4.258	14	1.673	1.275809714	3.69	16.0	21.17691626
0.228	76.18	1.19	17	97.4	478.3541803	0.2539	0.536	23	1.204	3.302261586	4.46	69.0	159.4513934
0.638	746.31	3.59	7	140.6	419.9656127	2.0718	3.136	6	3.299	4.665999286	4.66	20.0	139.9885376
0.478	148.43	3.65	24	76.5	161.1693391	5.6794	2.849	40	2.828	4.121782857	4.00	108.0	53.72311305
0.930	21.70	4.51	63	134.7	458.0402292	0.6066	0.973	46	3.511	0.9512015	4.47	175.0	152.6800764
0.566	491.98	3.84	79	141.6	461.5793607	5.5795	3.298	42	2.050	1.087814755	4.46	83.0	153.8597869
0.360	746.86	4.75	22	34.4	158.4513661	3.5330	3.049	33	3.642	4.236077344	2.98	137.0	52.81712202
0.571	489.84	3.11	82	154.6	384.9950788	8.7920	3.484	23	3.363	0.490604413	2.10	166.0	128.3316929
0.925	662.77	3.19	69	151.1	459.5756401	2.1626	2.612	8	2.327	1.062254473	0.26	12.0	153.19188
0.293	121.65	3.71	90	51.2	93.72564891	4.1297	1.229	12	3.766	2.353479235	3.59	3.0	31.24188297
0.763	311.08	0.05	56	70.4	15.19383964	2.0034	2.056	11	0.278	2.854226634	1.58	135.0	5.064613213
0.201	450.42	0.15	93	122.8	97.76854887	5.5976	1.814	43	3.266	2.403031906	4.53	195.0	32.58951629
0.272	346.77	3.41	35	85.8	479.0316359	0.3968	4.725	13	2.126	3.983459983	2.61	47.0	159.677212
0.202	580.72	4.24	87	49.1	338.2514578	6.0052	3.980	27	2.732	4.314425584	2.73	77.0	112.7504859
0.832	415.09	3.62	30	134.5	134.561084	5.6812	1.296	34	2.638	2.871187793	2.93	72.0	44.85369468
0.403	172.59	1.00	85	61.2	50.72812678	2.4055	3.025	18	3.582	4.193117413	1.27	63.0	16.90937559
0.194	74.77	2.91	78	133.4	321.2758552	8.5984	1.051	38	2.946	1.010813956	0.04	41.0	107.0919517
0.741	242.41	1.23	44	78.1	495.3315758	5.4050	1.775	12	2.612	3.295254714	3.64	24.0	165.1105253
0.693	522.67	2.61	23	43.8	290.034516	6.9504	2.786	15	3.941	2.763589421	2.18	128.0	96.67817198
0.442	29.64	2.57	46	144.3	489.5238769	9.0054	4.405	14	1.140	1.456988891	4.47	36.0	163.1746256
0.036	669.42	3.38	25	4.1	309.7245412	9.2160	1.039	45	3.488	0.318935389	4.53	157.0	103.2415137
0.549	152.94	0.50	50	124.9	402.098306	0.5512	3.469	16	0.162	1.609708468	4.83	9.0	134.0327687
0.844	425.50	0.30	83	153.5	230.945608	9.6184	0.779	34	3.716	3.159674348	2.14	102.0	76.98186932
0.276	562.86	0.28	70	150.3	438.2186857	0.0343	2.815	26	3.691	0.614391829	3.31	26.0	146.0728952
0.381	261.75	1.36	1	179.5	432.0298712	5.4954	2.140	32	3.151	2.641967613	2.63	140.0	144.0099571
0.692	317.38	4.54	61	124.3	486.7516957	3.6239	1.581	45	4.316	0.589787676	3.77	25.0	162.2505652
0.936	321.14	4.36	44	64.1	58.99389396	8.5289	2.024	23	1.857	1.997802739	2.52	48.0	19.66463132
0.259	207.70	0.74	16	45.3	160.9380278	1.5507	4.814	48	4.884	1.282242876	2.19	126.0	53.64600926
0.011	347.74	0.26	25	77.5	344.6667578	8.5658	4.440	20	3.488	3.305216238	0.45	159.0	114.8889193
0.182	717.88	1.02	82	78.5	179.4520106	8.8271	4.758	17	0.046	3.808303871	1.92	101.0	59.81733687
0.403	516.29	2.97	3	38.5	445.7635453	9.3592	2.703	44	4.064	2.830279503	0.58	176.0	148.5878484
0.497	279.14	4.63	76	77.1	355.3779472	9.9200	3.679	17	2.299	1.605285266	1.90	104.0	118.4593157
0.822	283.62	0.36	17	97.0	229.5739696	7.1451	4.983	46	2.471	2.528903607	3.30	1.0	76.52465652
0.696	470.80	0.87	69	117.5	16.59394599	3.9115	3.018	38	2.200	2.84803272	3.28	58.0	5.53131533
0.278	254.91	1.34	91	149.7	181.4393448	4.7532	2.658	9	1.098	3.317209647	0.53	122.0	60.47978159
0.683	790.35	2.61	29	40.9	331.5735146	1.7354	1.087	15	3.938	3.388770244	4.23	190.0	110.5245049
0.772	770.09	0.92	36	89.2	412.4974276	4.8514	4.102	13	0.565	0.980142874	4.73	118.0	137.4991425
0.493	117.80	2.96	80	83.2	225.655392	1.0876	1.698	39	4.405	1.556243044	2.43	13.0	75.21846399
0.427	751.35	3.27	56	198.7	184.5140181	3.8346	2.617	28	2.896	1.209217802	3.79	93.0	61.5046727
0.059	559.61	0.94	99	37.7	204.4047063	8.6216	3.912	42	4.714	2.012884036	2.88	106.0	68.13490211
0.770	417.36	4.29	95	145.2	199.0937359	3.2820	4.639	9	1.344	3.462354619	4.91	86.0	66.36457865
0.575	165.70	4.83	84	76.5	272.4360355	0.8518	2.108	34	0.134	1.274826435	3.37	54.0	90.81201182
0.893	360.04	1.85	86	152.8	51.25750679	1.3393	3.222	18	1.319	1.887025441	0.51	193.0	17.0858356
0.529	638.41	2.84	27	25.5	252.781751	3.9269	2.616	5	3.482	2.25583733	3.98	116.0	84.26058368
0.737	141.11	1.71	10	193.6	232.0062526	5.1518	1.091	11	1.058	4.772412145	2.57	77.0	77.33541754
0.676	220.73	3.63	51	108.0	370.8687353	5.9786	2.935	38	1.494	0.880239399	0.70	73.0	123.6229118
0.524	639.42	0.87	77	8.7	280.5417957	4.3988	4.084	9	0.455	0.207050574	2.54	76.0	93.5139319
0.086	545.76	2.51	23	148.0	472.9005421	5.6048	2.642	22	0.794	4.765415113	4.13	99.0	157.633514
0.184	707.62	3.86	84	129.1	464.1579865	3.7876	4.600	25	3.956	3.591712714	1.01	176.0	154.7193288
0.991	425.85	3.98	91	68.3	494.1015949	4.0042	1.158	17	0.547	3.568962918	2.08	127.0	164.7005316
0.800	699.96	3.70	14	159.8	498.7534709	6.5155	4.468	37	0.004	3.439399324	4.10	113.0	166.251157
0.926	753.43	3.94	17	40.2	96.28309842	4.8677	1.888	9	2.893	0.340145277	1.69	73.0	32.09436614
0.458	380.69	1.67	90	186.6	480.3573242	7.6681	4.936	30	1.617	1.015438295	2.87	35.0	160.1191081
0.939	26.85	1.31	44	150.0	64.78423722	9.9478	1.398	13	4.701	3.688407205	1.57	9.0	21.59474574
0.043	348.48	4.21	24	161.5	145.0349847	6.8313	1.546	34	3.179	1.147493693	1.14	116.0	48.34499491
0.307	623.14	1.97	92	66.1	78.24525836	2.1070	2.594	36	4.058	4.267554904	2.05	131.0	26.08175279
0.348	235.20	3.43	42	113.4	187.969316	3.8516	2.862	7	0.497	0.891578849	3.87	101.0	62.65643867
0.637	305.63	2.20	69	61.2	357.0533256	6.5767	3.572	20	1.454	0.604421822	1.34	13.0	119.0177752
0.476	70.88	1.50	69	7.6	468.2207723	2.9426	0.433	11	0.392	1.129269794	3.93	26.0	156.0735908
0.233	117.49	1.92	18	151.1	33.3541147	2.4197	2.875	47	4.907	4.283489174	3.49	115.0	11.11803823
0.425	70.71	0.45	78	179.7	189.4466221	7.5807	2.869	20	3.378	4.781673011	4.37	27.0	63.14887402
0.185	528.42	2.69	82	51.0	10.88561389	3.9350	0.003	14	2.372	1.242085567	4.61	100.0	3.628537964
0.628	225.55	0.10	34	138.3	267.3954008	8.8889	0.119	30	0.576	1.029244588	3.39	103.0	89.13180026
0.981	447.33	3.98	17	187.6	260.4224557	5.5691	0.379	50	3.285	1.012753067	1.54	28.0	86.80748523
0.250	543.41	3.91	82	199.1	7.447722758	8.6975	4.379	24	1.148	1.156824734	4.71	111.0	2.482574253
0.973	138.24	0.48	45	169.9	110.72162	0.5966	3.868	37	0.044	1.151155864	3.08	31.0	36.90720665
0.519	54.18	4.56	57	0.4	393.58291	4.7495	4.433	45	0.206	1.802209239	1.01	102.0	131.1943033
0.659	246.93	3.38	97	133.9	418.0997866	2.8773	1.524	42	4.340	4.000233827	3.26	187.0	139.3665955
0.304	467.56	3.79	55	26.3	431.3498646	6.8288	3.732	22	1.152	2.719355825	3.42	22.0	143.7832882
0.667	627.88	4.78	92	162.8	253.5251587	0.3662	4.230	6	4.505	0.925946115	2.92	62.0	84.50838623
0.686	763.41	3.97	79	37.8	229.5876385	6.8747	1.619	49	1.839	1.83843729	1.09	142.0	76.52921282
0.659	98.46	4.63	21	109.5	480.1719879	9.8479	1.375	24	0.576	3.066032621	1.87	10.0	160.0573293
0.266	371.02	3.29	92	35.4	174.9467005	5.6436	2.719	43	0.264	4.620217586	1.24	111.0	58.31556684
0.244	519.45	2.56	84	168.7	359.5561154	3.2332	3.637	11	4.815	3.499513893	1.67	133.0	119.8520385
0.287	473.25	1.25	99	33.5	181.6470289	4.9998	0.903	15	2.928	2.214953545	0.02	134.0	60.54900962
0.460	461.70	0.32	29	192.5	138.0173766	8.4445	2.927	12	0.044	0.5097037	1.82	106.0	46.0057922
0.539	14.49	1.71	36	8.0	430.5224237	0.1120	4.247	30	0.055	2.069850416	4.61	109.0	143.5074746
0.584	72.02	4.25	53	61.1	194.070961	6.5885	3.015	34	0.139	3.57346943	2.91	82.0	64.69032032
0.311	450.21	3.85	10	30.3	395.6955413	4.5412	0.907	33	0.037	2.546749621	4.20	84.0	131.8985138
