N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
0.413	33.15402904	0.5	85.6	60	2.096432491	3.618	0.928536391	4.5	3.524	1.466537537	3.37	3.579784625	-0.7188981828
0.600	46.85107363	0.8	33.6	9	4.191757156	1.470	0.040919172	2.9	2.894	2.459920067	2.35	2.277600023	0.7979096623
0.007	46.46588482	4.2	3.3	101	3.801844819	6.125	1.740075917	3.4	3.000	0.465688654	0.88	1.423594818	-0.1433820332
0.058	5.828491873	1.7	93.8	198	1.659135631	3.250	0.243113358	4.2	3.196	2.019184058	1.78	1.674106986	-0.4392088280
0.088	21.23639753	3.9	22.9	10	2.966290671	7.096	1.853072207	1.6	3.968	1.813744378	2.10	2.25177002	-0.8180129045
0.481	43.19318651	0.5	16.9	8	0.259427875	6.372	1.045128637	0.9	4.004	4.612027448	0.63	4.690233666	-0.9202466706
0.366	0.304153586	5.0	10.4	126	0.607721016	6.610	1.778758491	4.2	2.029	4.129941055	1.75	3.364501282	-0.8382687017
0.407	36.07226742	3.3	61.1	81	3.942079252	9.014	3.983568659	3.7	3.484	2.791474137	0.20	0.989329935	-0.9834101745
0.019	37.69368042	3.4	30.5	46	4.448138313	7.270	0.039663897	3.1	1.822	1.000856202	1.92	3.223667232	-0.8069165148
0.627	47.27953451	2.0	90.2	115	3.928132909	1.122	2.55082146	4.8	0.509	1.852761363	2.23	0.586285924	0.8149905645
0.488	41.04978921	1.9	95.9	115	2.413641442	9.268	2.72369374	2.1	3.704	4.172275525	2.68	2.572187022	0.9982141957
0.242	44.09519102	4.6	21.0	106	1.837560099	7.170	4.846735043	1.0	1.222	4.457340838	3.98	4.721254958	0.8444973994
0.424	8.132474424	0.6	32.3	9	0.872273381	0.159	0.56499011	4.4	4.522	1.975612832	2.78	0.846512826	0.7817843201
0.075	8.238693895	4.9	54.8	198	0.895015335	5.399	3.734943961	2.8	3.061	2.90805086	1.17	0.539790902	-0.9883922398
0.431	25.9164583	0.7	86.4	29	3.204911726	9.990	2.458746879	2.7	2.901	3.579981205	0.32	4.253934985	-0.9998748938
0.999	6.957364984	1.5	3.7	139	0.24757058	3.651	0.158918782	2.8	4.168	3.377087869	4.85	4.021289646	-0.5114373169
0.843	36.00010803	3.9	26.4	143	0.359983374	1.210	3.574080417	3.7	2.989	1.7194857	4.11	2.009793009	0.9498408430
0.488	7.656466736	2.0	64.7	80	0.248913691	3.762	3.170830031	0.4	1.676	3.022174298	0.28	4.028950638	0.9664998491
0.401	8.6444395	3.8	1.8	78	0.000451981	2.665	1.346885434	0.1	1.476	3.612894912	1.97	3.542894513	0.9699462416
0.995	43.22594584	2.0	7.2	77	0.030194621	8.094	4.260505388	3.3	1.764	0.74715063	1.34	4.81285419	0.8149168067
0.472	32.15800946	4.8	83.5	92	0.984824107	2.364	0.251590162	3.1	2.750	4.736178349	3.67	2.711017393	0.9628153618
0.694	6.787058185	1.5	11.8	76	3.393707383	6.390	2.250160513	0.7	3.379	1.948187346	3.23	4.603618551	-0.7152265425
0.741	3.503552978	4.0	38.8	156	4.372704861	3.339	4.309135661	2.2	4.223	4.492675785	1.95	2.53944363	0.8774139214
0.367	40.25752412	2.2	10.0	77	4.116043128	6.893	3.341248651	3.2	2.540	0.375516968	1.79	3.950078842	-0.5809345100
0.362	3.410904022	0.2	96.9	18	4.517778625	9.561	4.030504573	1.0	1.781	1.49434883	4.25	1.15584474	0.4671331827
0.695	43.60356754	1.8	67.2	101	3.91699499	6.583	4.671919902	1.5	4.067	2.755678149	0.23	1.895045811	-0.9530381643
0.574	5.987435029	4.7	83.1	170	1.392878774	4.492	4.507737688	2.3	4.752	4.634333727	1.00	3.758823188	0.9928236545
0.216	29.8997878	1.3	89.9	100	1.15803752	5.811	4.195805904	0.1	1.507	0.996563529	0.04	3.05681201	0.9222131896
0.422	14.40984648	4.1	24.3	83	4.877256481	1.368	2.82820123	4.2	4.567	0.385293644	2.09	0.237609606	-0.7366573885
0.701	1.160994408	2.5	94.3	171	4.55742003	4.298	3.0270211	1.2	4.557	0.051027414	4.00	1.022937455	0.0308431216
0.583	13.58748815	2.8	25.3	127	3.004613846	6.596	4.198394269	0.2	4.913	2.404963901	0.67	0.466570677	0.1184620880
0.420	44.26130134	3.2	57.2	45	2.747086105	4.080	2.082548325	4.4	2.635	2.631564287	0.40	1.91158517	0.6272580608
0.291	28.96452889	0.5	48.9	76	1.510085793	7.221	2.743948287	2.5	1.125	2.401946653	4.32	4.898758129	-0.9739077230
0.741	24.78987023	1.6	60.9	133	3.291910594	3.475	0.765111285	2.2	3.683	0.350254214	1.59	4.172272194	-0.9301620136
0.473	49.35324302	4.2	36.3	87	1.701867653	5.758	4.968724773	3.5	2.542	1.548625367	2.67	3.240730457	-0.9813901379
0.190	19.38298924	1.9	17.3	97	0.821071261	7.419	1.831750901	4.5	1.421	1.433202363	1.96	0.582453998	-0.9991479483
0.398	6.074855625	2.9	26.3	76	2.432597248	5.872	2.9105785	2.1	1.559	4.703618265	4.18	4.414126132	0.9022962901
0.283	13.31696722	4.1	32.5	195	1.582895998	6.672	0.313599344	3.4	4.737	3.717961928	4.11	1.215983226	0.8877581963
0.265	34.11256001	2.4	55.5	66	4.332860023	2.352	3.22768426	3.0	3.321	4.237619356	3.51	1.183411801	-0.8593727656
0.334	36.84462472	4.3	33.9	146	1.452214221	2.726	3.194606792	4.4	2.696	4.785505015	4.39	4.188192884	0.5829361794
0.960	40.8468703	1.9	17.5	123	3.990375961	7.007	1.358093029	2.6	1.480	4.489562042	1.72	2.302225873	-0.9694401764
0.221	30.95232588	2.4	90.4	9	2.67921613	8.857	1.041508762	4.1	3.850	3.183994487	1.29	1.979564623	0.6799759067
0.623	17.74741722	0.8	90.1	17	4.098657023	9.494	1.259634671	3.6	3.223	3.391548942	1.00	4.192838647	0.8325057038
0.429	32.38168109	0.1	2.0	32	3.868795086	0.491	1.23916106	2.2	1.009	4.062277025	3.96	0.96024206	0.8994000870
0.964	35.98229928	3.5	3.2	87	0.794808233	0.164	3.976703914	1.2	1.257	3.193696277	3.40	2.524067461	-0.0284526675
0.230	12.72360273	2.7	53.8	121	2.659928244	1.069	2.186202543	3.7	4.686	4.055882404	2.92	0.048625911	-0.4010931275
0.733	11.7531034	0.7	27.1	186	3.336531611	1.410	0.027683059	1.8	1.004	0.85760923	1.58	4.421288697	0.9091638448
0.608	29.25317036	0.6	53.8	90	3.731139771	7.822	4.448184431	4.4	3.599	0.318575348	0.16	1.103295996	-0.3447830344
0.313	11.081519	1.0	2.1	3	3.670736027	5.317	4.710224448	3.3	3.837	3.842634064	4.68	1.426847822	0.8657916431
0.148	11.78449325	0.6	36.2	62	0.046617219	5.932	2.254275177	3.8	3.395	2.103878612	0.06	2.372630378	-0.9990645828
0.706	31.79739105	4.1	31.1	184	2.462775527	7.627	4.752185488	2.5	4.074	2.331505112	0.25	2.032881981	-0.2938360528
0.615	37.38892456	4.1	28.4	177	0.785775284	1.727	3.915301856	1.0	3.884	0.990783265	0.79	2.504320816	-0.1034953770
0.364	11.08960079	2.3	85.1	3	2.444979289	4.400	0.840326226	0.8	1.817	2.255932419	3.10	3.059968825	-0.3115596612
0.545	18.73405687	1.3	34.8	157	4.696531603	0.103	0.84974851	0.2	1.434	0.059774032	0.26	1.037414048	-0.1966028639
0.956	20.81541983	2.2	79.1	179	4.606143381	9.898	3.238106884	2.3	2.084	2.248506182	1.17	2.621733251	-0.5726317330
0.781	27.46945476	2.9	21.0	113	4.591615931	8.351	2.366393037	4.1	1.261	3.065135302	2.37	2.39629903	0.8489928791
0.693	13.20383216	0.8	1.3	25	0.198946689	9.055	2.602861807	2.5	1.646	3.162786685	1.41	0.446977169	0.9742191115
0.526	12.77921969	1.5	95.9	170	3.167203112	0.920	1.756332592	3.8	3.273	2.609040007	0.57	3.103392604	0.9954260663
0.335	41.42084153	1.7	60.2	81	1.034598832	0.848	3.170238202	4.7	1.596	0.382551069	1.72	1.239020958	-0.5005733410
0.155	31.7987175	0.3	65.7	184	3.231067676	7.946	4.365024312	3.3	4.210	1.852734767	4.97	4.296164694	0.3078757777
0.125	0.063668534	2.3	95.5	192	2.773052229	6.149	4.529165521	3.9	2.211	0.721579346	0.65	3.71956313	0.9580635753
0.436	36.84011918	0.8	97.2	113	2.48261559	2.041	4.204657498	3.0	2.353	2.131000784	0.61	4.796715433	0.1872119221
0.594	31.00704948	0.7	35.5	125	3.767396222	8.160	0.280808828	2.6	4.721	2.071659444	0.92	2.056995367	-0.8273767394
0.174	29.6714391	1.2	22.9	167	2.421511494	2.449	3.20071618	3.4	0.816	1.351682572	2.58	0.462682675	-0.8059535172
0.486	47.74229953	2.1	5.2	119	2.889326587	4.883	4.877588994	0.4	4.817	4.585423845	4.01	4.413719994	-0.8943638185
0.942	25.44764148	1.2	6.2	155	0.884976116	4.669	4.192627459	3.3	4.695	1.44025638	3.10	2.176735417	-0.1035516035
0.950	21.36503386	2.1	0.7	43	4.630244102	3.656	1.996847571	4.5	1.010	4.622851593	4.13	1.981193511	0.6260274017
0.298	49.74121301	0.9	58.7	83	3.566713741	3.727	1.369926095	4.9	4.555	3.105253911	0.28	1.420699221	0.8123463478
0.069	45.36917019	3.0	48.9	37	4.322136804	2.608	4.517723603	2.8	2.703	4.511740061	0.83	1.39614987	-0.9770565959
0.848	26.93767002	2.7	52.5	183	2.344710333	3.215	2.148378916	2.3	4.476	4.568153163	1.37	2.884641706	0.7851451689
0.536	23.39408251	4.6	40.2	32	2.959244877	1.896	0.353414513	3.8	4.680	2.318783618	2.61	3.580447474	0.5788157566
0.108	30.98735668	4.2	57.1	139	1.357410681	6.723	3.913396029	0.9	2.704	4.158409938	4.71	4.071931882	0.5481495007
0.664	10.41448572	4.8	96.6	14	1.228068961	0.522	3.838059822	1.6	1.512	1.998989775	4.79	2.958340065	0.7080210851
0.547	33.83031286	1.7	56.3	43	3.900392863	8.501	3.945508958	4.3	0.805	3.695694388	3.85	4.605761017	-0.2090482935
0.087	6.032710058	4.7	56.0	165	2.256650052	4.660	4.375600127	3.7	3.970	0.327308267	1.95	3.371355353	-0.5282708940
0.787	20.23037971	3.7	58.7	110	3.012125655	9.707	1.976479421	1.8	4.004	3.774173872	1.55	2.873040368	0.8549043019
0.903	33.81095432	3.4	88.2	82	3.218113566	5.041	3.774251245	0.1	2.123	0.362823712	1.97	0.402710878	0.2291471894
0.588	29.09019464	2.6	36.7	77	1.17750844	2.299	2.847872805	4.1	2.161	1.860066341	0.31	2.888732292	-0.8446224041
0.963	34.78614919	2.0	86.5	15	4.047053166	0.787	2.304304284	1.7	3.702	1.647065342	1.80	4.729086588	-0.9960081032
0.790	28.93307098	1.5	14.5	94	4.925108134	3.079	0.935374898	1.6	0.902	0.930801785	4.86	0.560956467	0.9451297271
0.518	36.62620507	2.1	83.3	136	2.137480183	3.023	2.835914567	3.6	3.310	3.505257302	0.57	3.834339001	0.9999775272
0.143	14.6571416	4.2	34.8	48	3.054074941	2.216	0.405100287	3.6	4.161	0.811552856	2.69	2.032804782	-0.2672645201
0.632	38.56431098	3.4	63.6	104	3.022536999	1.536	3.535218386	2.6	2.244	0.194700804	1.50	4.187216056	0.6829783220
0.982	19.54725828	2.8	68.8	150	3.688398439	6.607	3.175830047	3.2	3.089	1.581484197	3.55	1.654909849	-0.3329673977
0.412	27.36111774	3.0	35.6	173	3.543758036	6.627	3.151366738	1.5	0.175	0.419936838	2.39	1.005090602	-0.8701330433
0.094	45.4989522	3.1	50.1	12	3.664641179	6.361	4.91249714	2.9	3.872	3.043209794	0.50	4.657356054	-0.1678948755
0.690	37.11067825	0.9	62.0	1	1.578016204	6.905	0.371192818	0.2	4.937	0.534569694	4.18	1.730378511	-0.7275357644
0.529	44.14343907	3.8	34.3	183	0.856176774	8.901	2.168839218	3.9	2.128	2.411253617	3.58	1.776611315	0.2978689784
0.841	4.007539708	2.9	29.0	84	1.691625096	2.697	2.405541655	0.5	0.510	2.728691017	1.17	2.480195007	-0.6996346098
0.909	35.37877233	1.2	5.0	108	3.375686794	9.554	0.127416736	0.3	0.790	4.596437835	2.45	2.274044011	-0.9692331300
0.835	48.5807541	5.0	5.2	156	4.50142903	7.980	3.116971001	4.6	0.297	2.221378616	4.81	2.400449567	-0.8936731869
0.799	16.13833542	2.2	27.3	181	2.202626861	1.322	1.095070005	0.8	3.765	2.63793453	2.28	1.042053514	0.8028606644
0.227	15.71710174	2.8	10.1	137	4.723632996	0.337	1.720336247	0.1	2.942	3.181232357	4.75	0.353242344	-0.5975543717
0.241	16.71720356	1.8	76.9	60	0.153991526	8.848	0.49914119	4.8	2.557	1.572906394	4.74	4.644213314	0.9974923707
0.713	39.75825802	0.5	87.1	111	2.296911585	0.786	3.311942701	4.7	4.448	4.892347996	2.00	1.677511841	-0.7331301696
0.466	49.86746632	3.9	28.4	166	3.089505356	2.944	0.911837916	3.1	1.538	4.538881438	3.01	1.061447664	-0.0967928210
0.088	41.73472266	3.3	70.5	63	1.81236364	0.961	1.510225071	1.0	2.952	0.160845958	1.40	0.203578422	0.9853956658
0.206	33.23358786	4.1	83.5	44	3.228383721	6.605	2.599722213	2.1	3.420	4.330290154	3.74	3.817540721	0.9750110003
0.936	11.28806849	3.2	46.6	164	4.967473055	0.911	2.118626777	3.8	4.140	0.756694512	2.11	4.969348476	0.5137615786
0.521	13.1307476	4.6	41.8	59	0.33679933	5.589	3.942864575	4.9	4.563	4.045579639	2.39	0.899368752	-0.8037673354
0.804	17.42715423	3.5	42.5	128	4.663084797	3.271	0.857041512	4.3	2.465	1.299259109	1.95	0.296365144	-0.9918515044
0.690	17.53470149	1.2	81.2	31	3.647809787	3.082	3.627287891	0.3	4.269	0.00271721	3.28	0.981156333	-0.4329204658
0.557	16.14497911	1.2	67.8	141	1.72855625	5.737	3.859207474	4.2	1.343	4.347359133	1.49	4.151160318	-0.9739981685
0.549	7.903766441	2.5	43.1	172	3.450293841	1.103	1.460187787	4.5	0.848	4.996857551	0.64	1.986127391	-0.7717915221
0.870	34.81234168	0.6	40.5	24	3.025083167	4.587	2.876378703	3.0	1.387	2.109779269	1.07	2.35802717	0.3528500175
0.740	5.348846101	4.5	8.4	158	2.417252088	8.160	2.373246704	2.6	3.173	2.689432756	0.90	3.48268951	0.8721991354
0.490	14.40015888	0.6	94.8	189	3.80313365	2.709	1.638118178	1.3	2.892	1.520109542	4.68	4.12316548	0.5585058145
0.003	27.63882486	0.9	65.0	85	4.97455346	9.757	3.688263655	1.3	3.828	3.653190216	4.04	1.360508626	0.8502530781
0.902	40.10341826	4.4	13.1	50	1.333629106	8.062	2.863629748	4.7	4.864	2.870442693	2.31	0.594719976	0.4716523858
0.927	49.91753847	1.5	86.1	74	4.485745177	6.754	4.468132952	3.6	2.926	2.261662653	2.70	0.182731391	-0.9452592013
0.471	43.88110656	3.2	9.6	184	2.851799387	6.226	4.015146047	0.3	4.467	2.171516505	2.97	3.180951655	-0.1828410888
0.582	13.40515274	3.6	30.6	199	2.251641105	1.415	3.50432495	3.8	4.754	1.803806482	0.40	1.28612457	-0.7466075577
0.172	25.89082547	0.9	33.5	121	1.011123395	0.906	3.481534111	0.2	3.405	1.657217582	0.83	1.14049443	0.8935134238
0.635	40.77312463	2.9	43.8	186	4.085014653	5.765	2.203971354	2.8	1.531	3.183999101	0.99	1.40026859	-0.2010391684
0.003	40.31703469	2.7	42.5	183	0.430466294	2.390	0.882234975	2.6	0.104	4.953282168	1.16	0.545648649	-0.9990293618
0.530	16.49217908	4.2	50.7	48	4.970380368	6.432	2.42245212	4.7	0.153	1.578947416	4.39	3.660068853	0.3931246407
0.391	0.593604679	0.1	46.7	137	1.096978658	2.334	4.473314509	0.7	1.145	4.777799346	2.95	4.252999993	0.3696432641
0.783	47.79342636	0.8	66.5	58	0.848645457	3.987	1.266100748	1.6	1.106	0.84453006	2.41	1.226403171	-0.5325337623
0.994	34.99359527	3.5	83.6	57	3.597521845	1.867	4.257802228	4.1	3.797	0.577677345	4.74	4.613919446	0.9549576479
0.990	36.00415072	3.4	29.6	88	4.282661161	3.712	2.445387759	1.6	4.250	2.398815545	3.67	0.858782824	-0.9599135569
0.632	27.53054742	1.2	73.5	29	0.451115833	7.739	4.334320008	0.8	0.177	2.651205016	4.09	3.187350388	-0.9413262383
0.263	23.17534763	4.2	67.4	30	3.855049129	5.151	1.209273966	1.9	3.389	2.642723119	4.50	2.72202361	-0.9829774675
0.810	10.24021762	0.8	23.1	174	3.155161153	5.562	2.911294917	2.2	1.101	1.697428387	2.29	4.888595307	-0.9043352500
0.332	49.18955447	4.2	38.3	178	1.403470666	1.243	0.78628986	1.9	4.272	3.440533669	2.46	0.894800807	0.6054583277
0.381	18.16020129	3.3	38.7	49	3.140708057	2.589	4.584180333	1.4	1.884	0.018142911	4.30	4.016509389	0.8447044153
0.850	28.97479658	0.9	92.4	168	1.263299691	8.989	4.762060481	3.2	1.120	4.448071501	1.97	4.031257663	-0.9473425007
0.954	1.596544151	3.8	79.5	114	3.136902878	2.801	2.130500413	2.4	0.009	3.406257905	4.85	2.38728288	-0.8201405225
0.604	34.3778796	0.7	96.7	83	3.227446201	7.069	1.064092383	2.9	2.194	4.906799122	2.10	1.463893805	0.6558631194
0.300	1.750084029	3.6	1.3	170	3.140843535	9.259	2.111182988	2.1	0.834	1.636573747	1.64	1.349896441	0.9513186792
0.933	25.24899935	4.3	7.7	56	2.064344821	3.814	0.284123594	4.2	3.523	0.209502304	0.58	0.861823421	0.9895345725
0.596	31.33770264	2.6	18.5	125	1.19565784	2.333	0.63952855	1.0	0.339	2.522407209	2.76	0.86965784	-0.3240907731
0.118	8.119158679	1.9	83.7	65	1.963780136	0.544	2.281771558	2.8	1.041	4.06807623	4.79	0.5090863	0.8818103782
0.951	2.367684895	2.9	74.8	178	2.581023741	8.214	4.538911816	1.1	0.613	3.261176946	0.27	0.575386546	-0.5753442125
0.431	6.872107881	3.1	77.4	17	0.864954701	8.238	1.410599504	4.2	1.638	4.785625716	3.49	3.535252483	0.9157885411
0.692	20.78086916	3.6	92.6	37	4.371752128	9.989	4.99905633	0.3	1.810	2.513111476	0.70	1.84770333	-0.9925431149
0.052	48.35040743	0.9	35.8	168	4.792681368	2.245	1.517090376	1.8	2.398	3.236445689	2.58	2.610538328	-0.9547339971
0.706	22.10486867	2.9	7.6	179	4.656674082	4.047	1.575935125	1.3	3.787	1.591017427	1.60	0.594501369	0.9552336410
0.653	39.69111103	1.3	71.5	58	3.78116848	9.446	0.489874394	2.9	3.621	3.636599918	2.08	3.976434558	0.7070067830
0.936	4.961654056	3.4	39.1	2	1.80041501	4.233	4.907305591	4.5	3.504	2.416740182	3.09	4.802105151	0.9915668376
0.818	32.00917651	2.3	86.7	91	1.070519721	6.343	1.951537696	2.8	1.362	3.294164182	4.47	3.402386719	-0.9625783939
0.504	18.63616034	0.4	98.2	55	3.39248252	3.940	3.257656792	1.9	0.293	2.629761544	2.05	3.651499104	-0.7223270289
0.863	9.144650144	0.5	70.9	34	3.942527076	7.459	3.038645562	3.8	2.683	0.489751195	2.71	0.808011589	0.9728437451
0.241	8.964522612	1.7	78.6	14	1.061708029	7.783	4.476415477	4.9	0.360	4.642890102	0.27	0.265514021	-0.0932228726
0.036	8.460901532	2.3	18.9	163	3.88056812	2.037	0.756802414	3.2	1.793	0.021986896	1.49	2.03885772	0.0467111510
0.259	45.53319209	0.1	61.4	132	1.909785933	0.030	1.97125176	3.7	1.660	2.37173637	3.16	1.707156359	-0.9874575575
0.757	21.49489418	2.9	69.0	96	0.872181253	1.630	3.481408996	4.3	1.716	1.083551482	2.57	4.941581945	-0.0850168306
0.792	30.70955373	1.3	80.1	96	2.645827662	2.450	0.491782099	0.5	4.783	4.449345199	0.94	3.840581076	-0.9993787114
0.935	18.82094055	2.0	72.3	76	3.422763253	5.518	4.512046745	3.5	3.901	3.448435512	4.10	0.040595122	-0.0332154284
0.889	31.62646471	1.2	20.8	62	0.432877121	2.442	4.375946836	1.5	1.029	1.651538698	1.05	0.961968989	0.9255180243
0.054	25.27014104	3.3	0.3	14	3.162518459	7.275	3.953135905	1.2	4.474	2.588198509	2.85	1.579539438	0.2737336895
0.414	3.580890089	4.3	67.3	36	2.429777724	2.972	1.776808407	1.4	3.358	4.375393401	2.09	3.816923521	-0.9770938343
0.713	11.79059118	4.6	73.2	74	4.629210775	2.211	2.896154683	1.1	2.171	1.268420956	4.49	2.347922457	-0.7994887862
0.581	14.9328798	3.0	25.7	195	1.981480838	8.424	3.529379863	1.4	0.005	3.268196007	0.64	2.517411545	0.5197288071
0.677	23.9064202	0.7	1.2	67	3.344905773	3.453	4.29687796	3.2	3.750	4.714816273	4.37	1.806576567	0.9289994917
0.364	27.22230812	1.4	37.2	70	4.373722248	8.652	1.228915687	0.8	2.773	0.680066695	1.72	3.332043539	-0.4589943920
0.152	9.925584646	4.9	77.3	100	1.991404208	8.933	3.856502985	2.1	4.978	3.557724893	0.34	4.623266181	0.9589877748
0.022	24.10821555	4.2	5.2	61	2.360961311	9.142	1.319931572	0.0	2.683	2.855391721	4.15	3.436244633	-0.8891116599
0.080	27.09368797	0.0	39.8	23	0.875610022	2.717	2.005455451	4.6	2.256	1.379736374	1.67	0.594444198	0.8674610159
0.564	47.33154765	1.2	30.6	47	2.24568106	6.079	1.844952868	3.1	1.750	3.347095217	3.98	2.50266386	-0.7110827059
0.470	45.50070705	2.4	83.8	76	2.20668251	5.924	3.212850921	1.4	2.609	0.65972599	2.58	2.982411215	0.8543751055
0.524	29.00176916	4.7	95.9	81	3.728251405	6.630	2.829597237	0.1	0.389	4.079965586	2.40	3.120188202	0.9933444990
0.142	13.35483385	1.1	50.8	67	2.769378614	2.239	1.828292169	2.3	3.758	1.538617395	3.47	3.429693016	0.5507261878
0.396	15.97980462	1.1	33.2	171	0.526231013	0.180	0.191608157	3.3	4.666	2.366448155	4.70	0.82957073	0.9804842136
0.459	2.037194273	1.8	74.2	57	3.082608024	5.046	4.797970874	4.5	2.712	0.964540833	1.11	4.075946666	-0.9134513794
0.948	47.20768097	4.0	94.9	53	2.482026719	3.502	2.505306408	1.6	4.389	0.6673375	4.68	2.609689541	0.6161467252
0.375	7.795528541	4.1	35.0	190	0.349845321	3.818	4.756172677	2.5	4.692	1.419858756	4.63	2.282125534	-0.4708393778
0.080	6.267985614	0.9	35.0	180	3.218448659	3.642	0.478154128	2.6	4.963	3.682313243	3.64	4.653065903	-0.4644691797
0.856	41.70876652	3.8	57.8	56	2.475613308	5.690	0.918562885	2.4	4.390	4.470248324	4.38	0.341102469	0.9541301778
0.753	15.92775999	1.2	10.0	70	1.327567661	6.743	4.94636177	4.8	1.623	4.970987085	3.85	0.227918829	-0.5480106579
0.692	16.61563472	1.4	76.0	141	2.95738312	9.183	0.04573454	3.9	3.399	4.554209712	2.22	3.005882232	0.5601872286
0.912	1.463355331	0.7	14.2	43	0.230173617	9.652	4.25310547	3.7	4.631	3.665507613	0.15	0.460440237	0.9999031301
0.665	29.60928446	3.4	65.5	94	4.004723145	2.493	1.933628035	2.3	4.439	3.897006913	2.37	0.114676842	0.4806416295
0.233	9.209062601	3.4	65.5	41	2.933663779	3.023	1.359433453	1.9	4.253	4.08801928	1.01	0.871371904	0.4970876617
0.660	14.91005706	1.9	79.8	24	1.949310123	5.242	3.569563632	3.0	0.931	4.574412196	3.05	4.575650202	-0.9482436123
0.485	32.92274643	3.8	57.9	8	0.393404207	0.979	3.252488169	2.4	3.978	1.25828356	2.41	2.76334484	0.9664440065
0.481	18.14285589	0.0	35.2	55	2.88013187	5.611	3.134952954	4.6	4.449	3.094513744	1.79	1.460967632	-0.6147374756
0.848	35.43593122	0.3	77.2	143	1.071466282	1.427	1.396994318	2.7	3.802	4.003109795	4.88	4.952013288	0.9615980592
0.931	26.26007448	0.6	37.3	147	4.127955833	5.944	0.406922517	4.4	3.557	4.060876156	4.60	0.150352246	-0.4191492618
0.293	30.14443567	2.4	6.2	26	2.876097486	8.506	0.370368036	3.9	3.653	4.937332702	1.22	3.922029939	-0.0710370786
0.019	7.599717214	2.2	81.2	124	3.720299642	4.264	0.673100824	2.6	1.171	3.486521741	1.67	0.407140323	-0.4919577069
0.741	47.01145328	3.9	37.9	42	4.684930643	1.680	3.781947025	1.4	2.055	0.402038728	1.40	1.123554897	0.2330026677
0.506	28.96054884	0.5	14.7	117	2.310158494	8.300	2.657561822	2.7	4.451	0.264468791	4.95	3.0936738	0.8404947379
0.479	35.65525411	1.9	78.1	0	4.945852101	6.407	4.221948034	0.5	1.647	4.295218576	2.79	2.420935195	0.4256286081
0.722	1.49012063	1.0	45.0	141	0.215394987	0.059	2.493697397	1.0	4.511	2.731607649	2.28	0.631422595	0.8244525044
0.372	42.09952741	1.7	62.5	146	4.997232815	9.131	0.986057183	1.4	2.569	1.009670342	3.99	3.390661675	-0.3225262508
0.583	34.86776911	3.2	14.3	155	3.049388637	4.927	0.3201699	0.8	1.925	3.827277038	1.35	0.006270844	0.9882321861
0.796	42.07301101	2.5	46.2	177	4.432947297	6.400	1.735458277	3.2	1.212	0.294730223	0.14	0.961890152	0.7798581599
0.511	0.828983645	1.2	15.7	129	1.797492519	5.379	0.740146805	1.4	0.121	0.335489137	2.14	3.806011238	0.0025261339
0.322	40.9070795	3.7	71.7	42	3.846714442	7.782	4.537299006	1.4	1.326	0.518448419	1.33	1.950479635	0.4991888773
0.207	15.31725388	2.2	79.2	47	0.602751525	5.412	3.299259752	2.9	0.905	1.82018798	1.60	3.222729081	-0.5933653545
0.092	40.45616104	0.5	39.0	96	3.64374341	5.759	3.609126998	2.3	2.421	3.766781177	0.32	0.479467726	0.9668642565
0.527	22.54499835	0.8	37.2	18	0.380465995	8.496	3.632403271	0.8	4.587	3.7688778	2.04	1.949174726	-0.5071309097
0.166	10.09597238	0.9	59.2	143	1.802980796	6.405	3.970024496	4.3	2.094	3.667296588	1.40	3.377614641	0.4593610727
0.758	15.08110941	1.7	85.9	156	2.735411244	7.819	2.554864648	1.5	1.889	2.044581366	1.10	0.99980359	-0.8941225903
0.115	49.73827312	3.6	38.1	26	1.063817298	8.351	0.377612245	4.9	2.396	0.502758144	1.22	3.121683412	0.3837586739
0.817	45.94007086	4.3	16.1	120	0.956493644	8.459	3.592556648	3.9	2.928	2.833531219	4.38	3.709382475	-0.3470478689
0.489	23.7564409	0.8	57.8	182	0.039025082	3.854	0.248952212	4.7	0.138	0.675880359	4.35	0.785831911	0.9413579573
0.458	17.3771198	2.3	17.1	173	2.304866067	4.541	4.015581931	2.3	3.491	3.925422067	2.79	4.655394091	-0.9840923615
0.539	10.76507784	3.0	43.8	93	2.646396382	6.148	1.675466325	1.0	0.728	2.938987947	4.15	0.226239242	-0.1771114598
0.173	21.11367415	4.2	41.0	52	2.763997293	7.483	4.854487366	4.8	0.339	4.35469981	3.83	0.951701779	-0.1576429550
0.156	48.79867524	1.7	18.8	20	2.755314576	9.184	2.579742644	4.1	2.314	1.222774025	2.06	4.813248154	-0.0519926304
0.737	41.10123554	0.3	47.0	22	3.210100305	0.497	0.863751544	1.1	0.709	1.504435031	4.29	0.42754615	0.0851072645
0.228	16.26199838	1.7	10.9	147	0.616258694	0.747	4.96098878	1.9	1.894	2.725360626	0.27	1.008171957	-0.9902241757
0.132	11.52751858	0.3	2.2	88	0.005914805	2.818	0.76702483	4.1	3.504	0.551263474	1.76	1.755448819	0.8317341609
0.318	29.14911767	0.8	51.1	26	3.223832032	1.449	4.633013567	2.4	1.851	4.540918212	1.73	1.415064515	0.7307536620
0.376	3.264790975	3.8	96.4	11	4.348462728	8.398	4.11594452	3.1	1.730	2.3691684	1.64	3.841058214	0.8592086245
