N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.347	82.95	2.39	75	47.0	3.94323416	1.6106	2.079	12	3.846	1.590405638	35.7108	7.121391703	361.1558240335
0.319	631.98	3.24	70	159.3	3.471698669	1.7149	2.115	28	1.518	3.504323817	414.8506	7.076230351	354.3283369707
0.211	546.27	0.06	46	102.1	1.982257704	9.8021	3.198	47	4.189	1.866483947	498.2591	18.948098610	6802.9441990013
0.833	219.33	0.14	80	108.1	0.860927847	1.4901	4.915	12	2.746	3.280981781	475.2299	8.411838685	595.2135463436
0.691	445.54	1.18	9	83.7	4.210474836	6.2493	4.293	46	0.387	3.515804299	246.9623	2.422617470	14.2185246097
0.854	697.74	4.21	48	170.4	2.736565858	4.5186	3.220	13	3.596	0.19671237	78.8314	11.643393956	1578.4788834565
0.519	258.52	0.74	26	60.2	3.387795925	7.0955	4.302	32	1.407	2.956566223	436.3244	14.147296994	2831.5250771609
0.459	687.87	0.40	70	197.2	0.546686552	8.0569	0.341	37	2.564	4.234785297	37.9133	10.382078801	1119.0589440493
0.437	761.66	3.84	35	161.6	1.981867496	0.3980	3.585	26	2.305	3.631139706	429.6845	18.687817241	6526.4307576678
0.290	718.77	4.56	97	109.0	1.489029666	2.0846	1.905	22	2.822	3.310081126	261.3768	18.841342008	6688.6042249984
0.917	634.51	3.26	1	139.3	0.910398868	0.3047	0.461	18	3.509	0.565160996	461.9896	5.030926504	127.3338641010
0.364	468.75	4.29	55	171.2	1.762764643	1.1549	1.379	15	2.221	4.427354233	411.9752	2.062830390	8.7778986627
0.790	268.55	3.59	30	196.4	4.713874845	2.4453	0.304	21	1.784	1.46138311	424.5895	14.134662674	2823.9457240052
0.424	732.24	2.19	51	165.2	2.886391695	1.2931	3.275	39	3.512	4.531686594	497.0564	16.192224085	4245.4088046302
0.628	262.19	3.68	86	151.5	3.159922387	4.0088	0.046	38	2.734	0.697768051	192.2775	18.771475127	6614.4723745306
0.395	318.42	2.80	65	123.4	2.351516692	3.7924	1.316	24	1.634	2.09641132	186.5173	12.586504107	1993.9550584930
0.041	408.82	1.08	23	154.1	4.406971021	1.4573	4.564	45	4.128	2.922025486	392.0071	11.093059039	1365.0670166430
0.728	570.44	4.52	18	33.2	0.267546775	1.5040	1.794	35	4.294	2.548843026	106.5339	5.039170682	127.9608764228
0.094	130.53	2.14	2	6.1	2.575850951	2.8159	0.404	17	4.519	4.070502314	434.6010	11.499021210	1520.4866979523
0.556	39.84	0.52	88	199.1	0.592281574	5.4181	4.741	34	1.263	0.419321087	87.6239	6.375488397	259.1435351837
0.087	554.27	3.32	81	160.7	1.64043505	1.4415	0.864	7	3.922	2.924185461	427.5982	19.582436890	7509.3129991692
0.766	756.96	3.96	38	106.4	1.231249551	1.2393	3.964	21	3.742	2.129863826	61.5188	17.563610076	5418.0294428204
0.440	714.48	3.20	6	42.1	0.65731085	8.5292	2.053	9	0.253	3.704141678	456.4507	13.147676029	2272.7254873524
0.056	354.49	0.32	19	58.4	4.75241479	6.2916	4.378	32	3.776	0.883688306	452.7871	14.669388055	3156.7194912861
0.296	514.62	1.74	11	135.1	0.728164424	4.4115	4.996	21	3.992	2.321337233	475.0370	16.082847978	4159.9572775537
0.459	104.24	2.51	84	152.3	3.772723978	3.0513	4.304	6	3.778	1.969064058	430.8320	0.636358072	0.2576942168
0.365	592.76	0.33	73	35.5	0.692542546	7.1687	4.075	17	3.324	1.712971944	169.2411	11.317588256	1449.6450256326
0.771	169.18	4.96	4	186.6	0.32229252	0.0260	3.849	5	3.487	4.726124726	241.3678	7.045455096	349.7253825043
0.575	621.31	0.13	58	26.0	0.045135245	1.7056	4.689	41	3.820	1.149463639	195.7639	13.546685118	2485.9884597330
0.538	544.82	0.89	30	168.2	0.771758519	8.6771	1.525	13	4.300	1.799602021	232.8265	11.913181581	1690.7651363852
0.401	76.57	1.41	46	111.8	1.103413457	8.3947	2.948	8	3.067	2.050478065	462.6143	8.251780339	561.8792263880
0.054	437.01	0.92	28	105.4	1.990075373	5.2281	4.665	36	2.787	4.99927243	457.3124	16.528142571	4515.1496711749
0.075	306.93	4.64	62	162.4	1.21480118	3.3848	3.480	9	2.447	1.686586899	96.8789	8.179694306	547.2820701559
0.422	16.98	1.28	0	163.5	3.466574494	9.8976	2.440	18	0.476	4.840856028	233.2570	6.906644539	329.4589537551
0.481	506.22	0.18	45	97.0	0.178817594	0.7363	2.544	44	0.336	2.713976363	393.1379	16.958229879	4876.8742137057
0.414	192.60	4.14	24	81.0	1.050447406	8.1759	0.831	15	4.930	1.876979091	361.4181	15.576315109	3779.1503753202
0.454	101.14	4.54	77	21.8	3.107807663	2.4906	4.141	22	4.437	3.7396443	60.1117	6.322265553	252.7075402526
0.568	760.84	1.09	1	140.4	0.273918645	5.5405	0.031	48	3.609	1.846037505	334.8574	7.058749516	351.7088632595
0.475	442.46	0.86	56	145.7	3.230215835	5.5282	2.136	50	2.146	2.77760471	470.1281	4.125896451	70.2352240899
0.799	664.07	1.50	19	92.8	0.551968106	3.9480	2.558	41	1.792	1.95497702	224.5219	3.036808354	28.0060691304
0.036	131.07	2.37	64	18.0	4.091516922	3.7861	4.222	48	3.051	1.661243594	47.1068	19.119231593	6988.9398316573
0.310	0.37	2.50	96	33.5	1.755803999	3.4353	3.549	38	2.700	0.499952574	33.7249	0.311885869	0.0303380102
0.918	59.63	4.88	55	33.9	4.992120919	3.3329	2.052	50	1.643	2.418055639	186.4039	1.848397423	6.3151847855
0.662	17.51	2.35	15	138.9	3.582038662	2.6511	0.530	40	1.718	3.284853618	84.0623	8.893591007	703.4471275188
0.193	401.87	0.24	45	166.2	3.803311423	9.2252	2.270	34	4.886	3.157039068	232.2655	16.688863651	4648.1517624656
0.201	703.42	1.72	53	95.8	0.124950449	2.1666	3.511	41	4.095	0.372143777	159.3495	16.486790484	4481.3447624259
0.283	576.38	0.36	45	37.5	0.3661707	2.8441	2.192	24	0.518	0.756791845	89.5070	4.470020004	89.3158221016
0.006	798.75	1.48	8	73.2	0.621158772	3.9037	0.789	37	2.226	2.957246694	441.0437	7.669007392	451.0425034900
0.818	89.30	1.28	11	156.0	3.27389459	6.9076	1.982	31	3.587	1.245387646	168.7715	13.236060827	2318.8692576475
0.971	111.98	0.17	80	25.6	0.911811397	9.6178	4.935	21	3.276	4.770129392	365.0646	15.689071410	3861.8172599425
0.486	253.20	1.39	4	139.2	2.702423072	8.4051	4.217	12	4.279	0.194090776	358.5131	10.323714669	1100.2920587340
0.237	792.77	2.45	59	142.8	1.264339237	2.3982	1.805	44	3.712	0.573416119	499.9182	4.718032884	105.0226302070
0.491	677.72	1.65	65	190.5	1.934232597	8.8695	0.667	30	3.065	3.08683945	58.7827	1.458318344	3.1013945293
0.585	721.77	2.72	86	147.3	2.709119652	6.9177	1.056	41	4.125	4.458750992	419.0076	16.706364526	4662.7900375592
0.698	244.36	0.96	11	95.9	3.350081399	4.1288	0.431	26	4.558	2.461787532	37.9128	17.678509509	5525.0592456353
0.445	352.64	1.70	41	112.2	1.84451371	4.9845	3.616	18	2.867	0.927615516	224.1839	7.719018790	459.9242347113
0.853	179.05	2.43	57	81.2	3.359121531	3.1488	0.910	37	2.008	1.704715662	49.5841	3.471588578	41.8393330092
0.447	452.71	3.16	11	153.6	2.8480003	2.7333	2.165	27	0.413	4.417609926	128.4411	14.384845639	2976.5666930006
0.427	418.57	2.33	81	182.2	3.336775962	7.2826	0.120	27	4.503	2.334342051	283.1650	13.934831833	2705.8592102876
0.313	643.97	1.05	97	16.5	1.397695837	6.0753	3.828	25	4.957	3.346139885	242.7099	4.218227670	75.0568006651
0.308	196.28	1.65	93	155.0	1.197141169	1.0953	1.878	37	4.716	4.076722234	436.4461	15.316620584	3593.2618220211
0.865	643.29	3.52	47	179.9	0.325297887	4.7763	1.408	25	1.610	2.941638065	457.6486	7.251030989	381.2407222750
0.064	765.72	1.14	87	149.1	3.248993053	0.3013	2.694	5	2.340	0.659666775	472.6299	3.750861236	52.7707167211
0.862	139.67	3.73	65	129.0	2.503335409	2.9588	3.909	6	1.665	4.548270285	312.8002	5.035032295	127.6458740350
0.678	159.95	1.60	58	23.0	3.290650019	1.0271	2.613	35	1.692	3.46329455	310.3114	14.312805126	2932.0695969089
0.307	431.25	2.46	7	107.5	1.782478721	4.0685	2.014	30	0.882	4.546919759	395.8477	8.428488555	598.7549327317
0.720	328.85	4.31	47	86.5	1.917719843	5.3429	4.431	42	1.441	0.420544921	15.0116	19.525183562	7443.6402658960
0.582	430.97	1.50	57	133.0	3.053662383	5.1415	2.132	8	2.579	4.15181254	457.5152	15.662989103	3842.5890194664
0.807	567.14	2.55	70	38.5	1.528903817	7.7265	2.953	13	3.262	4.173316778	132.8041	15.309848035	3588.4974318942
0.314	184.33	2.24	91	195.2	3.268721994	9.0478	1.467	28	3.222	4.084689278	392.6634	8.283768796	568.4390528061
0.869	154.44	0.97	28	6.3	1.671598802	9.2043	3.801	49	1.452	4.089101649	85.0277	14.183323128	2853.2116698143
0.257	558.89	4.08	18	59.1	4.436909221	0.6631	0.406	6	3.700	4.70694819	192.0616	3.588588096	46.2137101911
0.679	263.95	2.16	89	49.6	1.799099809	5.0168	0.431	23	1.765	2.087699938	160.0451	16.616985976	4588.3523398771
0.650	247.43	2.26	77	25.3	3.792122529	3.4520	2.196	6	1.994	2.747071473	129.3004	7.428565489	409.9348768395
0.989	5.98	3.24	32	116.6	2.319612293	5.6149	2.036	11	3.619	3.056166321	332.7766	5.446236106	161.5434653540
0.607	690.52	1.09	5	126.4	0.645429091	9.9581	1.683	19	3.018	3.746770829	380.3726	16.126903324	4194.2368106735
0.105	217.91	3.79	19	84.1	1.05494352	0.4026	3.793	47	2.132	4.197729471	457.3133	9.958900453	987.7207415622
0.974	216.45	1.75	58	154.4	0.720731644	5.8397	4.991	35	0.387	4.75092126	144.6604	5.468886802	163.5674196464
0.700	746.17	0.28	27	17.2	2.263897225	0.9433	4.909	17	1.948	1.287918239	482.6209	15.975348465	4077.0967760143
0.835	123.29	1.64	50	141.1	0.267017459	2.1652	4.267	8	2.100	3.748848134	90.3327	9.851895200	956.2233622242
0.651	475.64	4.71	67	103.4	1.532489621	6.4953	2.909	33	1.326	3.557704812	36.8854	6.673662134	297.2300043055
0.282	596.86	3.58	67	187.2	0.270632533	1.9827	0.579	8	1.792	2.040388103	184.5611	4.927716883	119.6567612698
0.944	783.68	2.01	95	49.3	4.529110379	3.0124	4.083	31	3.879	0.956585022	213.5916	10.437077223	1136.9377597297
0.605	105.82	4.11	80	66.4	4.713476272	0.5252	4.391	46	4.448	0.399305027	295.1923	13.403270813	2407.8663514942
0.768	713.90	1.19	36	20.1	4.956984518	7.4040	4.056	13	4.041	1.758688965	371.3022	9.784640113	936.7734420920
0.190	526.36	1.56	100	77.5	1.542092294	5.5898	1.266	49	2.454	3.020074892	69.1880	0.477573573	0.1089233177
0.841	615.59	2.64	20	84.1	3.210429407	7.5298	0.497	44	4.007	2.857441917	493.3041	4.834535584	112.9963157077
0.846	110.72	1.81	7	3.0	2.283121987	4.3049	3.959	22	1.442	3.949441599	93.6079	13.340155317	2374.0106234277
0.047	739.44	1.26	14	184.6	3.907491396	7.5679	3.594	10	4.175	3.256014533	261.4900	16.105900194	4177.8708496250
0.638	732.54	2.62	28	11.0	1.951140152	8.1308	2.282	12	3.309	0.012978168	9.3092	12.810208713	2102.1737897117
0.285	156.90	2.55	46	188.9	4.551205763	2.9726	0.463	14	2.697	3.011286641	198.6736	7.096861869	357.4366301427
0.562	478.10	2.92	14	195.2	3.116706808	7.9786	1.856	28	3.870	1.385047923	426.5182	1.393356656	2.7051222059
0.368	521.63	2.45	40	184.8	0.72634529	3.5339	0.505	22	0.752	0.974833397	411.0527	10.837743677	1272.9654779217
0.447	309.71	3.00	65	124.3	2.758348241	1.4259	4.390	29	0.698	3.201811686	265.7035	11.847211051	1662.8320078232
0.736	774.72	4.41	11	96.7	2.410748707	4.3229	0.702	26	2.717	4.536047596	217.9225	19.658219727	7596.8325728150
0.573	179.95	0.60	32	178.4	1.272087947	0.4894	1.432	13	3.224	1.913803905	240.3102	9.432182639	839.1442147745
0.699	632.28	3.52	6	100.1	3.095672539	2.7248	1.468	16	0.539	2.302648223	372.5495	18.507810455	6339.6477706042
0.452	72.54	2.71	52	41.7	2.944188008	9.4924	2.046	15	4.259	2.36965044	1.5047	7.652886105	448.2040224304
0.043	789.17	0.80	93	67.8	0.97604196	6.9565	1.024	16	4.801	2.876659141	213.4953	15.754782021	3910.5441757318
0.946	249.65	4.42	46	120.2	4.159798406	2.3440	0.384	23	2.133	4.093817358	111.8021	14.463979158	3025.9612484268
0.460	604.83	0.32	66	42.3	1.908500076	0.2342	1.781	45	4.545	1.759448752	340.3196	12.226142729	1827.5462833861
0.971	136.68	1.31	61	46.8	4.428709817	5.5167	1.141	41	4.257	0.236574075	100.4514	4.603768286	97.5754067786
0.950	723.33	2.01	16	180.6	0.255330136	0.6927	0.023	32	4.608	0.941555657	378.5283	13.549067495	2487.3002793980
0.221	447.52	4.61	69	5.3	2.296150011	8.8455	1.749	42	1.600	2.376406651	473.0407	10.284086240	1087.6699490393
0.099	377.35	1.20	58	115.8	0.507484453	3.3008	0.484	8	1.651	2.9698792	454.9495	6.895506137	327.8675594325
0.225	220.47	4.39	88	27.6	2.289509681	1.8556	3.757	50	2.115	3.765626226	79.9819	1.279572336	2.0950506497
0.579	384.89	0.39	62	153.4	3.419728952	3.7695	1.351	39	1.254	2.717091142	440.5090	2.471640986	15.0992774393
0.186	605.44	2.51	14	123.7	1.132526024	1.0971	2.392	15	1.249	0.117402281	170.3905	8.176080090	546.5569372616
0.504	390.56	2.76	89	157.3	1.213309621	7.9760	1.986	41	0.162	0.315307991	77.5123	13.396425487	2404.1789946856
0.939	229.98	2.74	61	50.0	0.803542173	3.2152	1.749	11	4.317	3.697132962	13.4150	9.886710804	966.3968203156
0.890	86.24	4.55	78	149.3	2.581331255	6.9937	2.861	16	3.411	3.320915359	92.0667	11.274739661	1433.2421370065
0.453	529.04	2.74	53	163.1	4.07107079	4.0380	1.554	6	1.200	4.677799389	353.3876	16.247787171	4289.2628879071
0.303	231.21	3.19	99	12.6	0.640778049	9.7607	1.417	36	0.493	3.506386618	113.8423	3.529637951	43.9734440369
0.765	15.32	1.52	14	173.4	2.202078983	4.6842	3.870	14	2.264	3.889130992	249.5580	18.796684878	6641.1575293010
0.461	296.36	4.10	9	171.4	3.783656616	7.1301	2.526	36	3.300	1.207821559	380.4352	18.406707329	6236.3189831901
0.916	625.02	1.40	62	99.2	3.164537893	7.8855	2.729	17	0.130	3.307339569	14.4549	7.393464845	404.1513524999
0.429	541.66	2.80	98	160.5	2.225522181	7.5565	2.710	5	0.143	3.152092089	442.8808	14.711708049	3184.1190238922
0.007	140.23	4.21	12	1.8	3.925675027	1.2469	1.423	40	2.006	0.95492053	464.3628	7.421913720	408.8346571580
0.955	655.53	3.06	15	146.5	4.399808105	6.9101	0.762	24	0.729	1.009277917	37.3134	5.503978494	166.7363095936
0.807	417.73	4.46	98	4.2	2.09354513	1.3848	1.951	17	4.828	1.221535886	432.6381	19.663774677	7603.2744513789
0.556	622.42	0.52	61	44.7	3.881353925	2.5434	0.781	41	4.792	4.982040918	497.8263	18.975084192	6832.0515502563
0.785	762.75	0.36	50	138.4	4.794968664	0.8849	1.001	46	1.169	1.129237084	344.2930	5.584413054	174.1536579327
0.931	200.74	1.90	75	112.8	1.030293479	6.9184	0.947	10	1.556	0.966024903	473.1479	1.472770564	3.1945176062
0.191	670.12	0.31	99	107.9	1.709720989	8.2082	0.933	46	0.880	0.848722811	94.0537	3.313049269	36.3650076416
0.811	358.01	3.19	86	176.6	2.683135844	5.1207	2.716	17	0.041	1.904488129	62.4539	2.480653065	15.2650450041
0.824	487.84	3.79	66	167.2	4.735762861	7.2146	4.361	41	1.748	0.526215697	431.2742	3.162534647	31.6304868387
0.832	267.55	4.04	80	199.1	2.536193013	1.9786	2.395	22	3.454	2.334239108	422.7327	1.369994895	2.5713242564
0.157	584.52	0.33	23	165.6	4.80714124	3.5201	3.724	36	2.159	2.776977195	486.5499	8.918190202	709.3003782476
0.940	476.78	0.29	11	117.3	4.598851179	7.4937	2.431	20	0.682	0.952310431	453.1677	19.835871835	7804.6580634483
0.709	411.41	3.01	77	148.6	4.773797522	3.0054	2.526	19	0.329	2.792330933	196.0371	4.007602672	64.3656222906
0.093	448.26	3.75	29	80.7	1.019325886	2.7665	3.208	27	3.391	2.406426011	70.5393	5.419560699	159.1813759166
0.653	508.98	0.54	74	10.1	1.891900956	5.3615	1.957	33	2.331	3.166526068	288.5396	18.295830433	6124.2989155753
0.823	214.86	3.62	64	65.1	1.819463583	8.8819	3.284	6	1.555	3.15818649	384.3827	13.652994511	2544.9763264135
0.176	400.08	1.72	19	69.8	3.957960552	3.7419	0.324	5	3.374	3.241142264	67.3311	3.457916081	41.3469375267
0.710	716.47	1.41	71	16.9	0.368512689	4.4724	3.174	46	4.021	3.85708986	431.9349	6.475512091	271.5328361710
0.969	433.01	1.72	45	169.0	4.085443489	2.7657	4.198	24	4.425	4.96572921	310.8761	10.264665343	1081.5195743960
0.272	214.83	0.29	87	158.1	4.891185125	6.1940	2.428	15	1.910	1.515882261	229.3609	16.833826729	4770.3314771109
0.762	466.80	0.16	89	70.7	2.099069015	0.6889	2.903	27	2.283	4.905142218	97.1973	1.277999437	2.0873341911
0.158	494.22	3.66	59	172.3	1.540666665	4.4178	2.321	12	4.552	1.990065532	343.1810	2.165332780	10.1525222909
0.514	569.80	2.64	76	79.0	1.454691159	9.9095	3.619	50	4.011	2.677338322	484.8291	11.432963148	1494.4328684475
0.912	406.17	2.12	77	46.8	2.730627605	0.8712	4.111	12	3.751	0.415831403	394.2483	4.550730353	94.2417426772
0.694	183.88	1.26	5	58.0	1.981383076	0.2016	3.867	37	3.938	1.799553762	408.7847	5.852631607	200.4719270840
0.284	628.95	2.58	75	58.7	3.789988771	8.2985	2.704	49	0.864	1.460248002	287.1054	11.229101483	1415.9079503053
0.226	163.26	0.73	51	66.8	0.270257501	9.4422	0.369	11	2.929	3.65763632	155.0540	18.783956239	6627.6749931587
0.433	594.20	4.10	74	133.0	4.368462369	9.8404	1.919	43	3.066	2.682102811	10.6646	5.720483520	187.1967120571
0.348	650.48	1.82	91	86.4	2.843409828	8.3618	4.811	22	0.820	3.522856536	475.2854	7.610711065	440.8346303887
0.817	13.33	1.79	57	79.1	1.29349909	9.2384	2.742	19	0.937	2.469699443	58.3134	2.427674470	14.3077503426
0.781	664.50	2.21	28	142.2	3.161328057	6.1272	1.579	20	3.829	3.480175171	93.0809	1.072560171	1.2338574760
0.060	600.82	0.20	87	141.7	4.556671252	7.2115	2.086	10	3.603	1.414243908	223.3573	8.804363053	682.4861271137
0.452	14.72	4.88	21	35.3	4.991483442	2.2636	2.289	12	4.344	3.611150423	357.3881	18.467702369	6298.5212679197
0.876	49.16	2.46	10	25.1	3.562207041	4.3926	1.537	41	4.951	4.60081739	74.5195	12.299089699	1860.4538721995
0.382	691.15	3.78	98	137.0	4.003869259	5.4444	0.788	16	2.749	0.684999878	114.4570	14.476982104	3034.1294973798
0.658	457.31	2.93	28	70.2	4.901754318	5.3231	0.144	36	4.355	0.531901586	323.5303	13.252971782	2327.7686764616
0.549	717.21	3.16	45	110.4	4.132582764	9.5275	2.837	24	2.508	4.804569229	160.7563	3.991314318	63.5839918863
0.611	378.60	0.10	63	196.2	1.371238647	1.9934	3.188	20	4.439	3.491327015	332.4760	10.665998781	1213.4016721504
0.874	469.59	3.12	60	53.5	1.324626238	7.8198	2.200	25	4.998	0.38666026	127.6878	13.097436547	2246.7715156337
0.972	349.96	4.78	19	34.6	2.211861848	3.3810	4.023	45	4.557	0.624537437	53.4878	11.195021274	1403.0552385383
0.160	493.35	3.58	22	24.1	1.027494643	6.9956	3.149	14	0.681	1.935527172	201.1145	7.580778001	435.6536292116
0.741	783.97	1.23	67	43.0	1.878592444	0.9695	2.729	14	3.335	3.186041418	304.3207	10.331197052	1102.6861896023
0.895	484.51	4.65	65	40.1	2.816391045	8.2404	4.847	35	1.418	4.127117132	41.1327	14.993516538	3370.6255546485
0.939	137.49	4.18	72	141.5	4.849205992	5.5907	1.830	5	0.299	1.268347868	122.0356	6.558290651	282.0797952080
0.068	220.98	1.98	15	34.3	2.399320639	0.5590	3.787	23	3.644	2.664946147	477.9468	1.165557692	1.5834389524
0.601	554.95	0.43	2	165.2	3.840751081	6.7667	1.792	21	0.335	4.64034401	433.2585	18.567447505	6401.1295116988
0.677	105.34	1.36	64	194.6	1.63385892	6.3319	0.487	26	0.667	4.035247945	302.2143	7.625122268	443.3435920944
0.313	566.16	2.71	39	172.7	3.957758783	6.5227	3.164	20	0.068	3.300479244	425.2993	13.883071542	2675.8187032047
0.762	405.04	0.79	30	123.2	0.802165202	4.3717	2.552	50	3.897	1.647918414	362.2022	3.027729277	27.7556320220
0.062	180.95	0.72	30	0.3	1.946947181	8.8937	3.529	39	3.480	2.025803467	199.1516	16.685705583	4645.5135245696
0.709	46.09	4.74	25	193.0	1.74122525	6.8701	3.255	36	1.394	3.926105703	225.7259	7.785018121	471.8227564077
0.296	33.00	0.62	35	147.0	0.784673156	5.8717	2.187	46	4.792	1.262451633	132.7266	11.023468408	1339.5372204149
0.944	105.30	0.21	91	109.6	4.136260616	9.0292	1.294	45	4.326	3.145858243	134.4128	10.305461649	1094.4662008522
0.321	774.26	1.27	15	162.9	2.677554884	4.8673	3.621	30	4.560	0.624393213	352.3332	2.044136191	8.5414082871
0.475	383.49	0.94	86	120.4	0.554176715	5.4364	4.221	30	4.888	1.736924363	365.3178	7.932476653	499.1446352295
0.000	488.19	4.23	65	105.0	1.924939501	2.0498	3.900	48	3.361	1.129609612	365.4546	6.069491986	223.5923944862
0.770	780.19	0.15	39	40.8	4.925429512	7.5942	3.744	24	1.512	4.742481783	349.7314	7.884616844	490.1644164471
0.301	49.49	1.71	16	42.2	3.18038177	3.6103	3.524	38	3.359	0.383989312	357.2398	18.270680308	6099.0775540392
0.624	781.30	0.87	78	90.1	3.934661905	6.1718	1.899	25	3.081	2.28242554	371.7990	5.976718941	213.4953890963
0.415	632.86	0.82	29	48.4	2.823519251	7.3628	0.683	9	3.958	4.777859352	373.5098	2.429396946	14.3382267295
0.160	570.63	1.56	8	27.2	4.210864661	1.0138	1.024	21	2.577	1.255302632	21.5298	11.702555477	1602.6626870880
0.715	193.20	1.57	35	11.8	0.487992281	2.4086	2.258	24	1.903	0.55857062	405.3925	3.906000592	59.5932285227
0.392	586.88	4.74	44	26.4	4.481542285	8.7932	2.700	28	1.508	1.33594832	381.1832	6.968132121	338.3367162047
0.777	272.33	3.94	60	75.3	0.775997925	0.1973	4.161	10	3.806	4.443414341	356.0480	5.256736028	145.2608252777
0.461	401.31	3.50	81	118.8	3.659536974	9.3754	0.657	48	2.047	4.902656853	202.7677	1.246393424	1.9362679046
0.150	489.58	1.27	71	32.7	3.277670813	5.0840	3.298	19	3.395	2.101929959	17.0160	4.020272953	64.9780420070
0.341	676.23	1.69	36	87.7	0.544713081	1.6939	3.635	44	1.960	4.93617098	181.3135	18.715025978	6554.9789723866
0.773	634.35	0.49	20	7.0	3.631907728	8.0511	4.441	38	4.854	4.348383539	34.4985	14.162771409	2840.8266716458
