TrueSize	FrontLength	WorstCover	BestCover	AccBound	CovBound	CovMaxPhenFreq	CovMaxStateFreq	CovMinPhenFreq	CovMinStateFreq	Acc_CovRatio	Cov_AccRatio	Length_SS	FrontDiff	Diff_SS	BayesMaxCov	BayesMin	BayMax__BestCov	BestCov_BayMax	WorstCov_BayesMin	BayDiff_SS	phenotype
720	8	11	24.5	0.448979592	0.441441441	0.5	0.196413966	0.5	0.039303253	1.017076218	0.983210483	0.011111111	13.5	0.01875	70.70902778	14.14917108	46.20902778	0.34649041	0.777430702	0.064179205	0
1440	15	16.5	55	0.3	0.404411765	0.5	0.204733796	0.5	0.032818228	0.741818182	1.348039216	0.010416667	38.5	0.026736111	147.4083333	23.62912441	92.40833333	0.373113234	0.698290792	0.064172454	0
1440	6	17	54.5	0.311926606	0.374570447	0.5	0.204011381	0.5	0.024362581	0.832758185	1.200828785	0.004166667	37.5	0.026041667	146.8881944	17.54105841	92.38819444	0.371030498	0.969154745	0.064158468	0
720	12	13.5	38	0.355263158	0.666666667	0.5	0.233819444	0.5	0.052280566	0.532894737	1.87654321	0.016666667	24.5	0.034027778	84.175	18.82100391	46.175	0.451440451	0.717283736	0.064131944	0
1440	16	30	64.5	0.465116279	0.462365591	0.5	0.217842882	0.5	0.042139823	1.005949162	0.994086022	0.011111111	34.5	0.023958333	156.846875	30.3406725	92.346875	0.411229105	0.988771755	0.064129774	0
720	7	8.5	26	0.326923077	0.490566038	0.5	0.200459105	0.5	0.045285042	0.666420118	1.500554939	0.009722222	17.5	0.024305556	72.16527778	16.30261512	46.16527778	0.36028407	0.521388743	0.064118441	0
360	8	11	20	0.55	0.392156863	0.5	0.239295514	0.5	0.02908033	1.4025	0.713012478	0.022222222	9	0.025	43.07319244	5.234459381	23.07319244	0.464325927	2.101458661	0.064092201	0
1440	16	9	29.5	0.305084746	0.229571984	0.5	0.169154325	0.5	0.008093908	1.328928469	0.752485949	0.011111111	20.5	0.014236111	121.7911143	5.827613521	92.29111429	0.242217999	1.54437146	0.064091052	0
1440	14	14	54.5	0.256880734	0.390681004	0.5	0.203860436	0.5	0.019223773	0.657520411	1.520865335	0.009722222	40.5	0.028125	146.7795139	13.84111689	92.27951389	0.371305222	1.011479067	0.064082996	0
180	4	5.5	9	0.611111111	0.428571429	0.5	0.22816115	0.5	0.066302579	1.425925926	0.701298701	0.022222222	3.5	0.019444444	20.53450352	5.967232099	11.53450352	0.438286711	0.921700364	0.064080575	0
180	5	7.5	10	0.75	0.588235294	0.5	0.239259259	0.5	0.072879378	1.275	0.784313725	0.027777778	2.5	0.013888889	21.53333333	6.559144033	11.53333333	0.464396285	1.143441882	0.064074074	0
180	2	9	10	0.9	0.434782609	0.5	0.239197531	0.5	0.117788272	2.07	0.483091787	0.011111111	1	0.005555556	21.52777778	10.60094444	11.52777778	0.464516129	0.848980961	0.06404321	0
1440	9	24	58	0.413793103	0.449612403	0.5	0.208641493	0.5	0.042674108	0.920332937	1.086563307	0.00625	34	0.023611111	150.221875	30.72535765	92.221875	0.386095567	0.781113772	0.064042969	0
1440	13	22	59	0.372881356	0.468253968	0.5	0.210021701	0.5	0.042462547	0.796322896	1.255772006	0.009027778	37	0.025694444	151.215625	30.57303409	92.215625	0.39017132	0.719588378	0.064038628	0
1440	14	19	71.5	0.265734266	0.658986175	0.5	0.227353877	0.5	0.046447906	0.403247103	2.479869027	0.009722222	52.5	0.036458333	163.6947917	33.44249228	92.19479167	0.436788485	0.568139475	0.064024161	0
1440	8	21	51	0.411764706	0.435897436	0.5	0.198859421	0.5	0.042781597	0.944636678	1.058608059	0.005555556	30	0.020833333	143.1787833	30.80275002	92.17878328	0.356198026	0.68175731	0.064013044	0
1440	16	14.5	45.5	0.318681319	0.326164875	0.5	0.191204454	0.5	0.023758178	0.977055911	1.023482882	0.011111111	31	0.021527778	137.6672068	17.10588849	92.16720679	0.330507178	0.847661319	0.064005005	0
1440	22	17	66	0.257575758	0.61682243	0.5	0.219675926	0.5	0.04323874	0.41758494	2.394722375	0.015277778	49	0.034027778	158.1666667	31.13189252	92.16666667	0.417281349	0.546063815	0.06400463	0
360	6	11	15	0.733333333	0.357142857	0.5	0.211314129	0.5	0.041642842	2.053333333	0.487012987	0.016666667	4	0.011111111	38.03654321	7.495711591	23.03654321	0.394357603	1.467505769	0.063990398	0
720	8	9.5	24	0.395833333	0.358208955	0.5	0.194637356	0.5	0.02616186	1.105034722	0.90494894	0.011111111	14.5	0.020138889	70.0694483	9.418269656	46.0694483	0.342517325	1.008677851	0.063985345	0
360	5	8.5	17.5	0.485714286	0.573770492	0.5	0.225185185	0.5	0.051104527	0.846530612	1.181292189	0.013888889	9	0.025	40.53333333	9.198814815	23.03333333	0.431743421	0.924032081	0.063981481	0
1440	14	21	55	0.381818182	0.426356589	0.5	0.204329078	0.5	0.040879425	0.89553719	1.11664821	0.009722222	34	0.023611111	147.1169362	29.43318594	92.11693625	0.373852266	0.713480356	0.063970095	0
180	6	5.5	9.5	0.578947368	0.441860465	0.5	0.23345679	0.5	0.052398025	1.310249307	0.763213531	0.033333333	4	0.022222222	21.01111111	4.715822222	11.51111111	0.452141724	1.166286544	0.063950617	0
1440	18	12	58	0.206896552	0.423357664	0.5	0.208453897	0.5	0.018924766	0.488703924	2.04622871	0.0125	46	0.031944444	150.0868056	13.62583133	92.08680556	0.386443031	0.88068021	0.063949171	0
720	12	9	25.5	0.352941176	0.467889908	0.5	0.198703704	0.5	0.015967299	0.75432526	1.325688073	0.016666667	16.5	0.022916667	71.53333333	5.74822781	46.03333333	0.356477167	1.565699951	0.063935185	0
360	8	8	16.5	0.484848485	0.578947368	0.5	0.219506173	0.5	0.026917188	0.837465565	1.194078947	0.022222222	8.5	0.023611111	39.51111111	4.845093825	23.01111111	0.417604049	1.651154815	0.063919753	0
720	9	9.5	25	0.38	0.454545455	0.5	0.197256944	0.5	0.037576991	0.836	1.196172249	0.0125	15.5	0.021527778	71.0125	13.52771687	46.0125	0.352050695	0.702261889	0.06390625	0
180	6	7	10	0.7	0.434782609	0.5	0.238916667	0.5	0.051350309	1.61	0.621118012	0.033333333	3	0.016666667	21.5025	4.621527778	11.5025	0.465062202	1.514650639	0.063902778	0
360	6	10.5	20	0.525	0.444444444	0.5	0.238904321	0.5	0.068735854	1.18125	0.846560847	0.016666667	9.5	0.026388889	43.00277778	12.3724537	23.00277778	0.465086235	0.84865947	0.063896605	0
1440	18	9.5	45	0.211111111	0.323741007	0.5	0.190281907	0.5	0.008458443	0.652098765	1.533510034	0.0125	35.5	0.024652778	137.0029731	6.090079079	92.00297309	0.328460025	1.559914063	0.063890954	0
180	4	7.5	14.5	0.517241379	0.783783784	0.5	0.288888889	0.5	0.058928875	0.659928656	1.515315315	0.022222222	7	0.038888889	26	5.303598765	11.5	0.557692308	1.414134125	0.063888889	0
180	5	6	9	0.666666667	0.45	0.5	0.227744856	0.5	0.06269593	1.481481481	0.675	0.027777778	3	0.016666667	20.49703704	5.642633745	11.49703704	0.439087854	1.063333236	0.063872428	0
1440	14	23	59.5	0.386554622	0.455938697	0.5	0.210339506	0.5	0.040282942	0.847821482	1.179493587	0.009722222	36.5	0.025347222	151.4444444	29.00371826	91.94444444	0.392883346	0.793001773	0.063850309	0
720	12	12	25	0.48	0.480769231	0.5	0.197131872	0.5	0.045899985	0.9984	1.001602564	0.016666667	13	0.018055556	70.96747396	16.52399447	45.96747396	0.352274057	0.726216656	0.063843714	0
1440	18	23.5	60.5	0.388429752	0.453183521	0.5	0.211695602	0.5	0.042965754	0.857113585	1.16670651	0.0125	37	0.025694444	152.4208333	30.93534292	91.92083333	0.396927367	0.759648925	0.063833912	0
180	3	8	11	0.727272727	0.5	0.5	0.249888889	0.5	0.119969136	1.454545455	0.6875	0.016666667	3	0.016666667	22.49	10.79722222	11.49	0.489106269	0.740931309	0.063833333	0
360	7	9.5	16	0.59375	0.444444444	0.5	0.216512346	0.5	0.046316268	1.3359375	0.748538012	0.019444444	6.5	0.018055556	38.97222222	8.336928155	22.97222222	0.410548824	1.13950844	0.063811728	0
360	8	8.5	17.5	0.485714286	0.479452055	0.5	0.224845679	0.5	0.040670059	1.013061224	0.987107172	0.022222222	9	0.025	40.47222222	7.32061064	22.97222222	0.432395333	1.161105326	0.063811728	0
720	14	10	34	0.294117647	0.459459459	0.5	0.222058256	0.5	0.036022013	0.640138408	1.562162162	0.019444444	24	0.033333333	79.94097222	12.96792459	45.94097222	0.425313817	0.771133417	0.063806906	0
1440	13	19	56.5	0.336283186	0.610810811	0.5	0.206069155	0.5	0.044742285	0.550552118	1.816358464	0.009027778	37.5	0.026041667	148.3697917	32.21444538	91.86979167	0.38080528	0.58979752	0.063798466	0
1440	10	15.5	53	0.29245283	0.410852713	0.5	0.201205633	0.5	0.024120291	0.711819153	1.404851213	0.006944444	37.5	0.026041667	144.8680556	17.3666092	91.86805556	0.365850151	0.892517349	0.063797261	0
360	8	8.5	17	0.5	0.354166667	0.5	0.221996749	0.5	0.0452834	1.411764706	0.708333333	0.022222222	8.5	0.023611111	39.95941483	8.151012084	22.95941483	0.425431655	1.042815286	0.063776152	0
1440	14	6	25.5	0.235294118	0.21888412	0.5	0.162968621	0.5	0.012593664	1.074971165	0.930257511	0.009722222	19.5	0.013541667	117.3374074	9.06743828	91.83740741	0.217322	0.661708392	0.063775977	0
180	4	6.5	8.5	0.764705882	0.586206897	0.5	0.221975309	0.5	0.051439416	1.30449827	0.766578249	0.022222222	2	0.011111111	19.97777778	4.629547428	11.47777778	0.425472747	1.404024929	0.063765432	0
180	7	6.5	12	0.541666667	0.444444444	0.5	0.260837791	0.5	0.119122771	1.21875	0.820512821	0.038888889	5.5	0.030555556	23.47540123	10.72104938	11.47540123	0.511173372	0.606283934	0.063752229	0
180	4	7	9	0.777777778	0.529411765	0.5	0.2275	0.5	0.05525463	1.469135802	0.680672269	0.022222222	2	0.011111111	20.475	4.972916667	11.475	0.43956044	1.407624633	0.06375	0
720	12	11	35.5	0.309859155	0.476510067	0.5	0.226111111	0.5	0.027344333	0.650267804	1.537827944	0.016666667	24.5	0.034027778	81.4	9.843959931	45.9	0.436117936	1.117436487	0.06375	0
1440	16	20	56.5	0.353982301	0.484978541	0.5	0.205962155	0.5	0.043085544	0.729892709	1.370064378	0.011111111	36.5	0.025347222	148.2927517	31.02159165	91.79275174	0.381003113	0.644712245	0.063744966	0
1440	12	13	59	0.220338983	0.415492958	0.5	0.20941358	0.5	0.015099226	0.530307383	1.885698808	0.008333333	46	0.031944444	150.7777778	10.87144245	91.77777778	0.391304348	1.19579348	0.063734568	0
180	7	5.5	10.5	0.523809524	0.488372093	0.5	0.244119256	0.5	0.054073725	1.072562358	0.932346723	0.038888889	5	0.027777778	21.97073302	4.866635273	11.47073302	0.477908497	1.130144277	0.063726295	0
180	3	7	8.5	0.823529412	0.377777778	0.5	0.221882716	0.5	0.061597379	2.179930796	0.458730159	0.016666667	1.5	0.008333333	19.96944444	5.543764106	11.46944444	0.425650299	1.262679989	0.063719136	0
720	17	7.5	27.5	0.272727273	0.35483871	0.5	0.20381579	0.5	0.02215794	0.768595041	1.301075269	0.023611111	20	0.027777778	73.37368437	7.97685831	45.87368437	0.374793773	0.940219784	0.063713451	0
180	4	8	9.5	0.842105263	0.575757576	0.5	0.232962963	0.5	0.076681116	1.462603878	0.683712121	0.022222222	1.5	0.008333333	20.96666667	6.901300412	11.46666667	0.453100159	1.15920182	0.063703704	0
1440	11	23	53	0.433962264	0.460869565	0.5	0.20099537	0.5	0.039377684	0.941616234	1.062003781	0.007638889	30	0.020833333	144.7166667	28.35193237	91.71666667	0.366232869	0.811232183	0.06369213	0
1440	18	14.5	56	0.258928571	0.424242424	0.5	0.205134549	0.5	0.01479996	0.610331633	1.638453501	0.0125	41.5	0.028819444	147.696875	10.65597155	91.696875	0.379154941	1.360739369	0.063678385	0
1440	23	10	48	0.208333333	0.328767123	0.5	0.194000772	0.5	0.015078147	0.633680556	1.578082192	0.015972222	38	0.026388889	139.6805556	10.85626607	91.68055556	0.343641245	0.921127019	0.063667052	0
1440	20	20.5	58	0.353448276	0.483333333	0.5	0.20787664	0.5	0.04185763	0.731272295	1.367479675	0.013888889	37.5	0.026041667	149.6711806	30.13749327	91.67118056	0.387516152	0.68021583	0.063660542	0
720	10	10.5	33.5	0.313432836	0.650485437	0.5	0.220302855	0.5	0.04985372	0.481844509	2.075358299	0.013888889	23	0.031944444	79.30902778	17.94733925	45.80902778	0.422398319	0.585044939	0.06362365	0
720	10	8.5	19	0.447368421	0.279411765	0.5	0.180002203	0.5	0.025654177	1.601108033	0.624567474	0.013888889	10.5	0.014583333	64.80079321	9.235503606	45.80079321	0.293206287	0.920361289	0.063612213	0
360	9	6.5	12	0.541666667	0.342857143	0.5	0.193839987	0.5	0.034891975	1.579861111	0.632967033	0.025	5.5	0.015277778	34.89119772	6.280555556	22.89119772	0.343926285	1.034940292	0.06358666	0
720	10	8.5	33	0.257575758	0.559322034	0.5	0.218817515	0.5	0.044657514	0.460514233	2.171485543	0.013888889	24.5	0.034027778	78.77430556	16.07670521	45.77430556	0.418918323	0.528715299	0.063575424	0
180	6	5.5	10.5	0.523809524	0.428571429	0.5	0.243784294	0.5	0.067743679	1.222222222	0.818181818	0.033333333	5	0.027777778	21.94058642	6.09693107	11.44058642	0.478565149	0.90209319	0.063558813	0
1440	18	13.5	58	0.232758621	0.42962963	0.5	0.207650463	0.5	0.014096846	0.541765755	1.845816187	0.0125	44.5	0.030902778	149.5083333	10.14972942	91.50833333	0.387938242	1.330084719	0.063547454	0
720	11	13.5	35	0.385714286	0.648148148	0.5	0.224305556	0.5	0.04516616	0.595102041	1.680384088	0.015277778	21.5	0.029861111	80.75	16.25981747	45.75	0.433436533	0.830267623	0.063541667	0
180	6	6	11	0.545454545	0.47826087	0.5	0.249272977	0.5	0.06692242	1.140495868	0.876811594	0.033333333	5	0.027777778	22.4345679	6.023017833	11.4345679	0.49031477	0.996178356	0.063525377	0
360	8	6.5	14	0.464285714	0.341463415	0.5	0.204759945	0.5	0.043981308	1.359693878	0.735459662	0.022222222	7.5	0.020833333	36.85679012	7.916635426	22.85679012	0.379848597	0.821055872	0.063491084	0
360	7	10	22	0.454545455	0.536585366	0.5	0.249182099	0.5	0.039141283	0.847107438	1.180487805	0.019444444	12	0.033333333	44.85277778	7.04543092	22.85277778	0.49049359	1.419359598	0.063479938	0
720	13	12	35.5	0.338028169	0.476510067	0.5	0.225555556	0.5	0.036814954	0.709383059	1.409675615	0.018055556	23.5	0.032638889	81.2	13.25338338	45.7	0.437192118	0.905429176	0.063472222	0
180	4	6.5	11	0.590909091	0.6875	0.5	0.249166667	0.5	0.109356481	0.859504132	1.163461538	0.022222222	4.5	0.025	22.425	9.842083333	11.425	0.490523969	0.660429279	0.063472222	0
180	4	5.5	8.5	0.647058824	0.414634146	0.5	0.221353909	0.5	0.056568221	1.560553633	0.640798226	0.022222222	3	0.016666667	19.92185185	5.091139918	11.42185185	0.426667162	1.080308161	0.063454733	0
360	5	8	16	0.5	0.533333333	0.5	0.215787037	0.5	0.062709741	0.9375	1.066666667	0.013888889	8	0.022222222	38.84166667	11.28775331	22.84166667	0.411928771	0.708732711	0.063449074	0
1440	19	9	43	0.209302326	0.311594203	0.5	0.186615566	0.5	0.01435132	0.67171444	1.488727858	0.013194444	34	0.023611111	134.3632075	10.33295062	91.36320747	0.320028085	0.871000001	0.063446672	0
360	6	9	16	0.5625	0.41025641	0.5	0.215779321	0.5	0.03181746	1.37109375	0.729344729	0.016666667	7	0.019444444	38.84027778	5.727142811	22.84027778	0.411943501	1.571464218	0.063445216	0
180	5	7.5	11.5	0.652173913	0.511111111	0.5	0.254656079	0.5	0.072239547	1.275992439	0.783703704	0.027777778	4	0.022222222	22.91904712	6.501559249	11.41904712	0.501766061	1.15356943	0.063439151	0
360	9	6.5	17	0.382352941	0.515151515	0.5	0.221322338	0.5	0.032778749	0.742214533	1.347319347	0.025	10.5	0.029166667	39.83802083	5.900174878	22.83802083	0.426728026	1.101662262	0.063438947	0
1440	15	20.5	73.5	0.278911565	0.671232877	0.5	0.228958333	0.5	0.040734835	0.415521311	2.406615436	0.010416667	53	0.036805556	164.85	29.32908109	91.35	0.445859873	0.69896496	0.0634375	0
1440	25	9	47.5	0.189473684	0.322033898	0.5	0.192831308	0.5	0.01053987	0.588365651	1.699623352	0.017361111	38.5	0.026736111	138.8385417	7.588706233	91.33854167	0.34212402	1.185972908	0.063429543	0
1440	13	17.5	58.5	0.299145299	0.425454545	0.5	0.208101852	0.5	0.029290002	0.703119293	1.422233766	0.009027778	41	0.028472222	149.8333333	21.08880148	91.33333333	0.390433815	0.829824303	0.063425926	0
1440	26	12	67	0.179104478	0.45890411	0.5	0.21990162	0.5	0.014803971	0.390287369	2.562214612	0.018055556	55	0.038194444	158.3291667	10.65885933	91.32916667	0.423169031	1.125824033	0.063423032	0
1440	16	19	60	0.316666667	0.428571429	0.5	0.210121528	0.5	0.031482126	0.738888889	1.353383459	0.011111111	41	0.028472222	151.2875	22.66713067	91.2875	0.396595885	0.838218135	0.063394097	0
720	10	13.5	33	0.409090909	0.434210526	0.5	0.2184375	0.5	0.028642933	0.94214876	1.061403509	0.013888889	19.5	0.027083333	78.6375	10.31145584	45.6375	0.419647115	1.309223471	0.063385417	0
720	8	12.5	36	0.347222222	0.413793103	0.5	0.226765046	0.5	0.024911464	0.83912037	1.191724138	0.011111111	23.5	0.032638889	81.63541667	8.96812717	45.63541667	0.440985071	1.393825016	0.063382523	0
1440	8	15.5	53	0.29245283	0.365517241	0.5	0.200338542	0.5	0.023470956	0.8001068	1.249833148	0.005555556	37.5	0.026041667	144.24375	16.89908819	91.24375	0.367433598	0.91720925	0.063363715	0
1440	17	9	46	0.195652174	0.317241379	0.5	0.19052662	0.5	0.015735875	0.616729679	1.621455939	0.011805556	37	0.025694444	137.1791667	11.32983026	91.17916667	0.335327886	0.794363181	0.063318866	0
360	8	9.5	21.5	0.441860465	0.530864198	0.5	0.246080247	0.5	0.04206021	0.832341806	1.2014295	0.022222222	12	0.033333333	44.29444444	7.570837727	22.79444444	0.485388185	1.254814902	0.063317901	0
1440	9	12	54	0.222222222	0.36	0.5	0.201630015	0.5	0.01388403	0.617283951	1.62	0.00625	42	0.029166667	145.1736111	9.996501383	91.17361111	0.371968429	1.200419981	0.063315008	0
1440	8	23	54.5	0.422018349	0.420849421	0.5	0.202285428	0.5	0.042229837	1.002777544	0.997230149	0.005555556	31.5	0.021875	145.6455078	30.40548272	91.14550781	0.37419623	0.756442521	0.063295492	0
360	8	10.5	17	0.617647059	0.472222222	0.5	0.221018519	0.5	0.045492978	1.307958478	0.764550265	0.022222222	6.5	0.018055556	39.78333333	8.188736111	22.78333333	0.427314621	1.28224916	0.063287037	0
1440	14	19	75	0.253333333	0.669642857	0.5	0.230738812	0.5	0.04571713	0.378311111	2.643327068	0.009722222	56	0.038888889	166.1319444	32.91633361	91.13194444	0.451448397	0.57722103	0.063286073	0
180	3	8.5	10	0.85	0.434782609	0.5	0.237654321	0.5	0.126666667	1.955	0.511508951	0.016666667	1.5	0.008333333	21.38888889	11.4	11.38888889	0.467532468	0.745614035	0.063271605	0
360	7	8.5	17.5	0.485714286	0.538461538	0.5	0.223765432	0.5	0.065498007	0.902040816	1.108597285	0.019444444	9	0.025	40.27777778	11.7896412	22.77777778	0.434482759	0.720971898	0.063271605	0
180	5	7.5	10	0.75	0.454545455	0.5	0.237640604	0.5	0.071654664	1.65	0.606060606	0.027777778	2.5	0.013888889	21.38765432	6.448919753	11.38765432	0.467559455	1.162985475	0.063264746	0
180	4	7.5	9	0.833333333	0.473684211	0.5	0.226456401	0.5	0.072850645	1.759259259	0.568421053	0.022222222	1.5	0.008333333	20.38107613	6.556558025	11.38107613	0.441586104	1.143892874	0.063228201	0
720	17	9	36	0.25	0.48	0.5	0.226446759	0.5	0.035075231	0.520833333	1.92	0.023611111	27	0.0375	81.52083333	12.62708333	45.52083333	0.441604907	0.712753671	0.06322338	0
1440	24	17	63	0.26984127	0.611650485	0.5	0.213942901	0.5	0.028133324	0.44116906	2.26670474	0.016666667	46	0.031944444	154.0388889	20.2559934	91.03888889	0.408987629	0.839257777	0.063221451	0
1440	25	12.5	73	0.171232877	0.470967742	0.5	0.227788387	0.5	0.015035373	0.363576656	2.750451613	0.017361111	60.5	0.042013889	164.0076389	10.82546851	91.00763889	0.445101219	1.154684435	0.063199749	0
360	7	8.5	16	0.53125	0.380952381	0.5	0.215281207	0.5	0.022319348	1.39453125	0.717086835	0.019444444	7.5	0.020833333	38.75061728	4.017482639	22.75061728	0.412896648	2.115752765	0.063196159	0
1440	12	12.5	54.5	0.229357798	0.364548495	0.5	0.202053916	0.5	0.019728121	0.629155795	1.589431438	0.008333333	42	0.029166667	145.4788194	14.204247	90.97881944	0.374624981	0.88001849	0.063179736	0
1440	13	12.5	56	0.223214286	0.434108527	0.5	0.204088542	0.5	0.013756656	0.514190051	1.944806202	0.009027778	43.5	0.030208333	146.94375	9.904792245	90.94375	0.381098209	1.262015365	0.063155382	0
360	8	7.5	12.5	0.6	0.342465753	0.5	0.195748135	0.5	0.036905556	1.752	0.570776256	0.022222222	5	0.013888889	35.23466435	6.643	22.73466435	0.354764271	1.129007978	0.063151845	0
360	7	8.5	15.5	0.548387097	0.476923077	0.5	0.212407407	0.5	0.043688337	1.149843913	0.869683258	0.019444444	7	0.019444444	38.23333333	7.863900578	22.73333333	0.405405405	1.080888538	0.063148148	0
1440	7	21.5	53	0.405660377	0.486238532	0.5	0.199886188	0.5	0.03995015	0.834282663	1.198634521	0.004861111	31.5	0.021875	143.9180556	28.76410833	90.91805556	0.36826512	0.74745929	0.063137539	0
1440	11	11.5	53.5	0.214953271	0.426294821	0.5	0.200531443	0.5	0.0098667	0.504236178	1.983197644	0.007638889	42	0.029166667	144.3826389	7.104023924	90.88263889	0.370543165	1.618800855	0.063112944	0
1440	14	12.5	54	0.231481481	0.362416107	0.5	0.201215278	0.5	0.022404163	0.638717421	1.565637584	0.009722222	41.5	0.028819444	144.875	16.13099705	90.875	0.372735116	0.774905603	0.063107639	0
360	8	9	17	0.529411765	0.62962963	0.5	0.220640432	0.5	0.035617308	0.84083045	1.189300412	0.022222222	8	0.022222222	39.71527778	6.411115398	22.71527778	0.428046861	1.403811886	0.063097994	0
720	12	10	26	0.384615385	0.440677966	0.5	0.198342978	0.5	0.037909373	0.872781065	1.145762712	0.016666667	16	0.022222222	71.40347222	13.6473743	45.40347222	0.364127951	0.732741682	0.063060378	0
