N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.978	698.12	0.54	11	69.0	78.0751557	3.5931	4.131	18	1.725	3.155279241	2.06	36.0	31.0250519
0.776	491.56	0.16	92	99.8	481.6570614	4.9136	1.123	50	4.687	3.472933707	3.82	36.0	165.5523538
0.413	767.16	0.49	29	191.5	409.3653977	3.3851	1.151	31	4.008	3.242905476	4.26	69.0	141.4551326
0.089	144.76	0.23	43	199.1	481.4152107	4.7427	3.795	14	1.480	4.732925204	3.42	42.0	165.4717369
0.497	238.75	4.00	50	95.0	317.9214578	4.4706	0.784	25	4.335	2.685400525	2.34	184.0	110.9738193
0.228	331.95	3.70	5	87.8	348.3838509	6.0442	2.452	30	1.501	0.989565255	2.49	145.0	121.1279503
0.224	273.99	3.44	87	89.6	347.5902145	2.3580	1.245	35	3.302	4.894848823	1.66	90.0	120.8634048
0.159	492.86	1.61	10	78.3	88.80614123	6.2852	1.694	14	2.497	3.391731011	2.73	123.0	34.60204708
0.443	484.90	4.04	25	37.9	119.2501992	9.9863	3.296	11	0.435	0.369761972	4.27	200.0	44.75006639
0.551	670.21	2.33	76	160.9	8.432522631	1.0777	3.992	25	0.400	4.222677519	0.01	80.0	7.810840877
0.755	437.94	0.50	21	19.7	224.2081752	0.0595	2.308	29	1.743	2.843410754	0.69	6.0	79.73605839
0.313	528.86	2.10	4	24.2	380.8517025	4.0994	0.845	23	0.425	1.548790159	3.00	23.0	131.9505675
0.580	563.16	4.48	19	160.4	319.5979929	2.8857	0.733	15	3.781	2.478063141	3.80	69.0	111.5326643
0.454	449.33	2.19	26	144.7	153.2452351	9.4836	3.158	10	2.320	3.828561304	2.97	198.0	56.08174502
0.913	170.07	1.09	20	48.9	408.5117158	2.6096	3.956	13	1.925	0.741090259	1.38	154.0	141.1705719
0.528	775.52	4.59	59	36.6	340.6554674	6.5308	1.985	27	3.371	3.892625503	0.70	93.0	118.5518225
0.851	792.07	1.09	24	83.8	37.62996571	3.3902	0.349	15	2.647	4.031780081	0.88	151.0	17.5433219
0.634	232.83	2.83	28	66.6	402.3769961	5.3187	1.393	30	3.992	3.52629841	0.64	163.0	139.1256654
0.355	541.35	1.71	84	29.1	57.07958155	7.7606	0.299	36	2.520	4.549762014	2.31	117.0	24.02652718
0.060	423.20	4.64	50	185.2	243.325342	0.1276	2.445	6	1.061	2.322285659	0.42	149.0	86.10844733
0.089	683.55	3.88	56	98.6	403.10583	6.8069	4.254	13	2.527	3.823546193	2.41	117.0	139.36861
0.829	619.45	2.91	56	126.5	252.9729921	9.2219	3.607	43	4.077	4.902691024	1.78	37.0	89.32433068
0.953	616.79	4.55	43	198.2	203.6900095	8.0434	3.450	19	3.737	1.897718337	1.27	34.0	72.89666983
0.868	234.67	4.03	11	150.8	275.864182	4.4992	1.160	22	3.742	1.638044307	0.45	100.0	96.95472732
0.514	85.66	2.16	47	97.2	263.3589563	2.8217	4.266	31	3.219	3.650065171	0.23	96.0	92.78631878
0.608	663.34	2.12	58	110.3	62.10941658	2.2788	4.646	28	1.349	0.750500179	1.27	192.0	25.70313886
0.727	184.56	1.75	96	29.4	148.0962286	5.3582	0.885	15	0.786	1.889875298	3.04	11.0	54.36540955
0.858	171.58	1.72	16	42.6	80.38116469	5.3115	1.934	22	4.952	0.282631472	1.01	16.0	31.79372156
0.795	762.12	1.70	55	53.6	389.8095786	8.5735	0.945	12	2.801	3.219266401	2.91	50.0	134.9365262
0.332	512.08	4.82	97	94.3	429.3541932	1.4681	3.743	10	0.436	3.065322173	1.79	25.0	148.1180644
0.209	385.92	1.77	61	14.3	376.0489078	9.6983	2.503	10	3.984	0.620300028	4.74	191.0	130.3496359
0.787	662.32	2.38	33	178.2	338.0485961	6.2060	3.127	26	3.686	1.291443639	2.17	186.0	117.6828654
0.073	550.72	1.31	70	53.4	263.645511	8.3226	2.277	20	0.424	3.006223395	0.38	36.0	92.881837
0.172	526.63	2.14	67	87.9	361.0131694	0.8006	2.266	40	2.138	2.07816073	4.50	66.0	125.3377231
0.623	439.49	3.97	43	159.7	141.8588668	6.8834	1.969	6	2.232	2.729918718	0.23	8.0	52.28628895
0.957	795.26	0.26	23	0.6	147.8314224	3.9153	2.236	17	1.685	3.173372382	3.68	76.0	54.2771408
0.377	241.40	1.02	94	58.3	201.8743579	2.6983	3.499	39	0.926	3.040463453	0.73	31.0	72.29145262
0.242	320.59	2.65	44	129.1	272.8222175	3.7878	3.021	29	2.274	1.819026186	2.89	154.0	95.94073918
0.982	323.12	0.39	34	13.5	422.4790156	1.4921	4.548	20	0.147	0.081843188	4.87	92.0	145.8263385
0.112	154.76	0.94	1	149.9	271.8352861	7.9960	1.644	20	0.156	1.757809099	0.58	109.0	95.61176204
0.942	483.94	3.30	52	2.8	94.88332427	8.1168	0.832	10	0.060	4.975792331	4.19	133.0	36.62777476
0.084	382.10	4.65	88	112.4	254.7005757	6.4895	2.357	30	4.742	4.196774938	3.15	72.0	89.9001919
0.306	540.89	3.55	48	167.0	488.4450861	0.0553	3.634	46	0.796	3.039391472	3.53	135.0	167.8150287
0.543	798.83	2.89	9	69.2	50.0700008	4.5978	4.350	16	0.918	2.879038683	3.89	166.0	21.69000027
0.105	78.45	1.10	84	25.6	200.8229917	5.5621	0.106	17	4.880	2.83108195	1.29	45.0	71.94099725
0.552	175.27	3.20	81	155.9	156.9692633	9.9180	3.279	40	1.363	0.271610823	3.79	90.0	57.32308778
0.412	587.25	0.78	86	192.7	32.91132725	4.2254	4.768	17	0.318	4.956715916	3.01	83.0	15.97044242
0.872	287.03	4.27	9	106.0	330.9141888	2.3858	4.811	9	2.855	4.714527003	0.69	185.0	115.3047296
0.424	589.97	4.71	83	44.7	299.3276091	1.6859	3.764	35	1.278	2.31048663	3.14	129.0	104.7758697
0.505	475.58	2.10	74	86.1	33.07151186	4.9012	3.501	14	3.225	2.424701493	4.95	98.0	16.02383729
0.695	181.66	1.56	52	156.8	385.2677199	3.0303	3.094	49	0.009	4.807167042	1.07	136.0	133.4225733
0.132	346.38	4.74	16	195.7	498.0472379	7.6268	1.949	45	2.890	2.726959797	4.89	160.0	171.015746
0.585	357.71	0.23	36	15.2	87.52650943	1.7769	1.401	11	3.199	3.388139098	4.90	163.0	34.17550314
0.607	452.61	2.51	47	69.9	409.5452579	0.3928	1.842	24	4.728	0.76911195	3.19	140.0	141.515086
0.609	607.43	1.36	66	36.3	429.7939116	2.1890	3.221	11	0.125	0.163739602	0.45	82.0	148.2646372
0.388	199.29	4.02	89	174.1	201.293268	8.1501	0.418	25	4.163	4.574144308	1.19	131.0	72.097756
0.132	305.41	0.78	8	87.1	177.1157295	2.2003	4.410	14	1.471	0.762843134	3.60	117.0	64.03857649
0.824	442.83	0.76	59	86.0	316.1113051	9.7950	4.378	45	4.923	1.919317169	1.92	31.0	110.370435
0.277	474.70	3.79	49	118.4	152.1752664	8.0535	4.946	31	0.799	4.554397621	2.03	122.0	55.72508879
0.389	70.77	4.79	22	179.9	454.7479134	7.6737	3.288	34	1.479	0.991594441	4.93	162.0	156.5826378
0.758	112.61	3.57	46	71.7	206.1281147	6.9748	0.773	25	0.703	1.351330982	2.25	22.0	73.70937156
0.783	752.88	1.54	95	198.2	52.1571582	1.3699	1.114	36	2.626	2.013721752	0.87	162.0	22.3857194
0.875	350.49	4.74	71	26.4	124.5851153	1.9798	1.304	37	3.341	1.395680116	1.64	198.0	46.52837178
0.242	164.98	3.16	97	105.2	171.7065877	5.0539	4.149	29	2.896	2.821939712	2.48	193.0	62.23552922
0.533	46.24	2.63	94	193.1	457.0963732	2.9370	2.154	11	0.737	0.546257772	3.90	110.0	157.3654577
0.688	392.23	3.88	56	32.6	467.1864199	4.5256	2.932	20	0.892	4.909583172	2.83	52.0	160.7288066
0.315	178.63	0.41	71	195.4	170.4895106	1.2289	3.731	11	2.823	0.529027405	4.76	142.0	61.82983687
0.220	48.51	0.32	61	2.1	218.2461511	3.6505	0.563	42	4.937	4.848101837	3.89	138.0	77.74871703
0.749	665.66	0.61	80	199.8	263.8202762	1.3278	2.657	47	4.961	3.02669469	1.59	18.0	92.94009206
0.564	418.16	0.99	82	64.8	113.2709463	9.2858	1.168	23	2.605	1.506060231	2.40	129.0	42.75698209
0.183	632.75	3.66	100	129.3	293.1640906	4.7761	2.068	26	3.708	2.014114414	1.17	171.0	102.7213635
0.940	770.55	1.79	91	144.8	407.1109774	3.3883	0.146	16	4.962	0.86406116	2.87	13.0	140.7036591
0.757	561.06	3.58	17	102.8	175.4361425	3.9269	3.025	7	2.237	3.554139651	2.85	158.0	63.47871417
0.799	87.90	4.31	32	54.8	138.13795	4.2267	4.186	29	4.837	2.089036601	3.33	3.0	51.04598334
0.038	762.93	1.36	62	184.2	323.7112903	9.8976	1.545	39	0.575	2.291344494	2.19	100.0	112.9037634
0.930	167.37	3.87	1	26.8	463.2153262	7.3804	1.616	31	1.620	4.964537136	4.99	41.0	159.4051087
0.179	745.47	4.21	58	14.2	437.4704191	6.4842	3.830	49	2.266	2.14144869	4.81	79.0	150.823473
0.950	323.75	2.86	35	54.5	472.0786435	9.5720	1.997	26	1.893	3.583016057	2.05	144.0	162.3595478
0.364	597.13	2.14	63	119.7	292.8478056	3.4841	2.982	40	3.903	1.43787061	0.50	38.0	102.6159352
