N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.621	527.74	1.46	9	94.1	0.058008684	0.0744	1.929	35	4.171	4.363699135	455.4455	8.52	72.65
0.905	606.08	4.64	63	0.6	1.954896026	3.6065	1.000	23	0.160	1.906344252	177.1443	85.64	7334.75
0.065	744.76	3.47	86	14.5	1.47839349	1.2490	2.432	11	4.882	4.839892807	46.0775	91.00	8280.17
0.500	765.09	4.80	35	181.0	3.515653195	1.3293	1.734	9	0.383	0.510331868	383.0968	79.42	6306.91
0.627	203.94	3.17	43	144.9	1.994936323	0.3369	3.931	44	0.097	3.570534022	93.8165	33.45	1118.57
0.523	36.87	2.95	45	32.7	1.251221196	1.3481	2.814	34	3.794	0.278202488	201.8545	24.49	599.76
0.896	200.08	1.13	87	82.1	0.14351448	5.9400	2.161	25	0.906	3.385086461	140.3949	49.94	2493.84
0.573	671.08	4.28	74	162.1	2.98504387	3.4254	3.015	33	0.986	1.753564556	403.7791	21.16	447.85
0.887	450.82	3.65	30	49.8	0.801574142	1.0548	1.418	13	3.613	4.017419983	494.7661	25.24	637.04
0.796	646.06	2.75	25	21.9	1.618341178	0.3427	0.469	7	0.506	4.425643828	313.6547	8.28	68.58
0.512	552.36	0.33	18	56.0	1.125671013	0.5072	4.075	13	0.818	3.775122962	200.8528	2.10	4.41
0.504	601.74	2.31	39	117.1	3.644884104	3.2168	4.125	47	1.064	4.757528893	72.0659	24.92	620.94
0.136	476.31	0.17	90	159.2	1.839180515	5.0815	1.207	27	1.954	1.819325145	211.5829	20.77	431.59
0.875	177.10	2.93	75	122.3	0.314042004	5.5849	0.720	36	2.706	0.506604853	359.7419	30.45	926.97
0.870	445.50	0.75	6	187.8	3.905642402	7.8295	0.624	24	4.450	3.362037993	25.6683	17.15	294.02
0.044	774.60	1.94	35	133.8	3.296485041	3.4520	2.400	41	2.675	2.078925489	166.9892	26.18	685.39
0.462	399.32	2.43	17	196.5	1.737712178	5.4359	0.693	17	3.669	0.736288024	333.9370	55.26	3053.42
0.897	720.81	2.56	98	162.6	3.711648106	8.8943	1.629	17	1.440	3.73627576	361.8100	7.67	58.86
0.808	775.51	1.06	12	61.3	2.951940715	5.0997	4.588	38	1.725	4.139482964	323.8265	43.73	1912.59
0.665	238.81	2.75	23	175.9	0.348082044	4.4488	2.771	31	4.821	4.843245758	10.5810	47.39	2245.66
0.034	505.15	0.15	53	44.0	3.395367445	7.5117	2.905	40	0.577	0.025211137	320.8053	84.31	7107.75
0.796	309.11	1.51	2	77.2	3.32998909	3.3894	0.054	22	1.596	2.317463973	194.0161	43.81	1919.35
0.477	354.88	1.97	32	75.9	2.618420111	7.0367	4.410	14	2.674	4.233970111	62.5032	50.83	2583.92
0.815	27.18	0.71	67	165.3	3.724841987	7.2182	3.715	44	3.861	0.22587784	113.7301	36.19	1309.68
0.974	1.40	4.69	46	193.0	4.040274651	5.2030	0.410	19	4.721	4.161463201	427.6731	17.91	320.65
0.942	494.60	1.75	44	177.0	2.152976376	9.0568	0.389	8	1.679	3.603675307	235.1758	8.65	74.84
0.777	123.99	1.01	69	24.7	0.648896889	3.2721	1.285	30	4.763	0.764572999	377.7535	90.61	8210.87
0.879	358.35	0.37	86	150.1	4.689153127	4.1419	0.909	27	4.998	4.943267196	266.7922	8.80	77.39
0.934	412.19	3.76	23	6.6	4.036598636	9.5254	4.705	40	1.017	2.804038718	454.5806	32.71	1070.01
0.863	667.97	4.89	87	29.4	2.488503156	5.3637	1.617	25	2.080	1.862226615	5.3360	82.67	6834.25
0.611	82.12	2.66	14	64.7	1.226134659	1.9174	2.287	28	3.528	3.230662542	106.1861	7.67	58.81
0.407	119.43	0.30	68	43.8	0.149968537	7.9086	1.968	20	0.864	4.087885986	31.3290	76.66	5876.04
0.015	110.87	4.84	49	123.3	3.911578328	2.5318	3.776	5	2.510	3.986875406	127.5781	63.16	3988.60
0.850	345.12	0.84	69	110.0	3.460427442	7.3839	0.704	47	4.490	0.646163114	166.1018	91.15	8308.25
0.607	472.97	0.49	70	57.1	3.415252087	1.5666	4.521	27	0.555	4.908434998	22.7111	48.39	2341.70
0.060	685.70	2.59	3	142.7	0.162018209	5.9642	3.279	29	1.882	0.277210901	340.4149	0.60	0.36
0.233	425.99	4.93	40	22.0	1.676474143	1.0463	3.842	34	4.711	0.709344464	407.5926	6.39	40.81
0.691	247.63	3.24	75	89.2	4.328476316	8.2766	2.459	36	4.119	3.39551574	371.2580	5.50	30.23
0.802	339.77	1.61	65	194.2	0.846992585	7.0927	2.124	9	3.537	2.718160367	205.7349	39.70	1576.35
0.199	670.40	1.78	41	145.1	4.274701077	2.6832	2.268	12	1.472	0.476464793	63.1333	80.77	6523.26
0.355	498.10	4.83	16	113.5	4.727632488	6.4854	1.824	44	2.284	3.647996895	274.8360	8.81	77.67
0.969	420.81	0.77	27	186.1	0.187447052	2.9108	2.721	14	2.429	1.052818678	70.3804	26.26	689.61
0.333	450.07	0.82	8	180.1	0.900577614	7.6273	4.455	32	3.356	1.112380403	314.6354	98.40	9681.60
0.346	675.26	0.97	11	185.0	2.197626002	8.0825	1.757	11	3.733	3.325284748	20.7937	61.39	3768.48
0.171	356.81	2.95	27	173.4	4.997431944	3.0552	4.723	9	0.345	4.409640724	154.1319	55.67	3098.63
0.623	391.20	1.96	95	75.6	1.651587273	2.3382	3.174	16	4.988	4.947628453	422.7165	40.55	1644.28
0.701	32.04	2.40	5	116.9	1.25221665	2.0994	4.772	33	1.085	4.730398564	307.7689	18.99	360.67
0.962	613.79	4.68	69	71.2	2.864345893	4.8582	2.987	25	2.177	0.894099011	207.8424	85.55	7318.14
0.542	157.03	1.63	52	93.3	2.597604622	4.5402	4.743	36	1.390	4.725482167	238.3544	75.42	5687.69
0.978	396.65	1.00	52	40.8	3.260052102	3.5547	0.743	32	4.398	2.760101354	48.6333	83.25	6930.41
0.975	464.05	1.14	41	1.2	4.837480415	5.2023	2.906	13	3.106	1.511784221	398.5216	3.11	9.65
0.702	401.02	0.48	83	22.0	0.013340246	7.4660	0.999	36	2.941	0.722195397	366.9194	45.90	2107.24
0.458	80.90	3.72	6	183.6	0.298571436	9.8152	1.992	23	0.598	1.422275923	260.4881	72.99	5328.27
0.321	112.22	2.08	73	71.6	2.264137674	4.0604	2.362	40	0.021	3.734566242	337.9342	21.98	483.08
0.053	762.86	3.68	97	173.5	3.111891098	5.8879	1.335	40	4.956	2.481673629	81.8744	48.08	2311.63
0.294	96.31	3.29	45	92.0	2.659383506	9.9954	1.141	16	0.432	0.048827516	76.0620	11.54	133.22
0.131	161.86	1.58	29	153.1	0.947260892	4.9359	4.594	32	3.348	3.151356623	317.1249	99.43	9887.24
0.340	246.69	1.82	73	139.6	3.729826193	7.2242	1.890	36	2.489	0.110563455	157.8618	44.39	1970.77
0.212	351.14	0.80	12	82.4	2.873039676	7.3647	1.836	28	3.064	0.843143231	30.8363	69.47	4825.61
0.870	400.64	2.53	14	115.0	2.091993909	7.1972	3.432	20	1.234	0.2423602	414.5874	70.24	4934.00
0.012	293.38	1.96	69	80.5	1.246139179	9.7192	2.678	46	4.963	1.759025807	164.2565	55.24	3051.69
0.726	576.55	3.29	25	34.5	1.254650671	8.0167	0.820	36	4.344	1.440059094	180.6632	32.66	1066.51
0.376	719.63	4.84	30	16.2	0.969322799	4.2926	1.947	7	4.999	3.498122596	467.1872	36.93	1364.08
0.297	79.28	1.95	21	8.3	2.70107893	9.4082	4.629	19	4.179	3.456547713	234.2203	37.67	1418.98
0.441	336.93	1.44	38	175.3	1.232009621	8.0225	0.313	34	4.338	3.441791924	308.5898	88.31	7799.52
0.871	446.93	4.22	69	119.8	1.344235388	6.8538	4.696	23	2.427	3.449861168	39.7958	38.77	1503.17
0.442	177.72	4.70	86	172.1	4.929205479	4.4333	1.876	11	1.741	2.12943718	312.1122	36.97	1366.44
0.186	336.85	4.54	18	131.0	3.701361007	0.0853	3.169	36	2.916	1.676302809	193.2327	79.33	6292.56
0.349	68.28	4.62	96	105.6	3.500914522	7.4300	3.173	6	1.632	0.325012538	262.0177	74.97	5620.35
0.578	38.75	4.08	99	175.0	1.038682621	4.5422	3.608	32	3.298	2.108592791	13.5384	68.98	4758.45
0.023	583.44	4.76	11	161.7	2.142867658	6.3418	0.117	12	1.777	4.60241258	200.5058	63.16	3989.60
0.045	620.27	4.14	94	19.1	4.501756043	5.7803	1.631	22	1.562	0.151874047	85.0856	90.34	8161.02
0.424	55.78	3.69	1	153.4	4.081001782	8.1210	3.626	45	2.400	4.055183602	308.7852	58.00	3364.49
0.659	195.62	4.10	24	21.5	2.206532006	0.8620	4.861	27	1.625	1.865450085	32.0789	63.82	4072.76
0.625	58.51	1.09	83	159.9	2.330433504	1.0875	4.425	49	4.955	4.065591791	446.2614	96.37	9287.25
