N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.957	78.21	2.21	48	191.0	4.910786621	0.7307	3.236	31	4.595	3.741242664	3.33	110.0	365.82
0.740	146.25	3.12	19	130.5	0.507246993	9.8072	1.683	40	0.998	4.495370862	2.69	155.0	416.33
0.020	144.57	2.17	77	74.2	0.14101676	3.6002	0.163	49	0.807	4.733746353	1.85	4.0	7.38
0.357	24.61	0.21	16	156.5	4.302099863	5.7999	0.976	5	0.057	0.116348138	1.77	63.0	111.48
0.382	121.79	4.62	74	84.0	4.330351264	8.9794	1.442	27	2.202	1.186216813	2.55	47.0	119.84
0.376	729.27	3.87	41	78.9	3.928665329	6.7499	4.359	46	4.946	4.772816434	4.84	12.0	58.02
0.034	458.81	0.55	77	151.2	1.205227788	3.3575	2.951	28	4.705	0.810306427	0.71	56.0	39.48
0.740	114.44	3.88	73	140.6	4.42998402	9.0269	0.741	19	2.142	0.157747881	4.43	56.0	247.90
0.946	21.06	0.85	51	103.6	0.917304743	3.2299	3.546	16	4.166	4.287081886	1.25	18.0	22.59
0.585	59.93	3.69	53	103.5	1.377589708	8.4361	0.815	24	4.410	4.038463782	1.86	169.0	314.52
0.166	756.50	2.88	46	180.0	0.800973101	8.6503	1.264	29	0.485	2.422485717	2.65	20.0	53.08
0.437	731.39	3.40	26	136.4	4.440726502	9.5943	2.889	15	4.197	1.332460472	4.82	108.0	520.67
0.196	679.94	0.41	12	134.9	3.455497127	9.3613	3.825	49	2.753	4.082513654	3.24	191.0	618.79
0.586	170.95	1.87	67	184.5	2.446408728	7.8954	2.843	42	4.600	0.316865846	3.86	17.0	65.69
0.348	679.73	1.99	9	81.4	0.368923731	5.5782	3.508	10	1.543	2.309239865	2.18	52.0	113.21
0.732	400.04	3.42	32	14.8	0.162018247	1.9868	2.686	49	3.419	4.587487257	4.67	156.0	727.81
0.335	680.41	3.78	10	27.7	3.545526798	1.0560	0.071	22	0.965	2.288523003	2.82	111.0	312.49
0.185	250.55	0.15	31	80.4	2.299103819	2.3379	3.429	9	4.022	2.725541697	1.30	3.0	3.90
0.462	365.70	3.74	35	73.2	1.245469446	7.3010	3.567	6	1.705	3.154334969	3.88	117.0	454.30
0.557	192.92	2.60	65	102.7	1.922901452	1.6890	0.690	31	0.342	1.291534651	5.00	70.0	349.68
0.227	67.50	3.48	85	63.1	1.991106179	8.9852	1.139	47	0.219	2.515790309	3.47	136.0	471.35
0.109	479.47	3.29	0	150.4	2.424310463	8.8242	0.408	22	4.512	4.003407144	0.65	33.0	21.54
0.392	552.23	4.87	36	12.3	4.792377764	7.2383	4.072	44	0.065	3.525462388	3.08	65.0	200.04
0.366	378.86	4.61	81	22.6	0.808210043	3.0061	0.977	25	1.603	1.761349194	4.20	158.0	663.87
0.192	797.16	2.00	1	101.0	1.440935194	5.9475	0.627	8	0.194	1.563179799	2.92	73.0	213.25
0.634	695.86	4.37	1	137.7	4.156479594	5.2933	2.446	35	1.400	2.878341463	4.74	98.0	464.89
0.031	281.95	3.10	82	128.9	4.37758644	7.8879	2.688	50	2.440	0.530430208	3.02	90.0	272.04
0.194	679.16	4.96	89	190.3	3.872063181	1.5555	4.964	10	1.054	4.77763741	0.84	159.0	133.57
0.552	53.73	3.66	77	192.3	0.174833224	9.0532	4.884	39	4.338	4.725780636	4.62	188.0	869.48
0.751	714.21	2.26	76	65.6	0.215074128	9.0581	4.461	30	4.305	2.717045402	2.17	121.0	262.02
0.102	742.43	0.09	62	26.4	3.692229765	6.0155	3.410	15	4.676	0.664670388	3.97	75.0	297.42
0.247	774.32	0.74	73	81.9	1.259215177	8.7194	0.651	31	2.833	2.513476093	2.57	171.0	439.85
0.734	749.06	3.18	3	21.5	4.289363461	8.3855	4.732	6	0.058	0.948160954	3.69	135.0	497.54
0.964	537.49	4.07	39	72.5	2.569805543	2.8277	1.654	21	2.080	3.037430254	0.23	10.0	2.33
0.379	150.67	0.89	71	188.3	2.372468697	3.0337	4.410	12	2.358	2.941097857	1.70	111.0	188.78
0.489	654.99	2.57	54	192.3	2.17455278	4.9861	4.116	11	3.182	4.364146375	3.95	89.0	351.27
